

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	3.054	-2.814	728.21		-31.6	1.7	0.2		2.43	-43.26		2219.4	12.2	-9.8	0.0	0.0
2	3.085	-2.752	728.77		-31.4	1.6	0.2		2.40	-42.96		2689.4	12.2	-9.8	0.0	0.0
3	3.148	-2.720	727.92		-31.7	1.7	0.2		2.44	-43.38		3081.9	12.2	-9.8	0.0	0.0
4	3.085	-2.751	728.70		-31.5	1.7	0.2		2.48	-43.10		3412.1	12.8	-10.4	0.0	0.0
5	3.053	-2.751	727.50		-31.7	1.6	0.1		2.40	-43.41		3690.4	13.4	-9.2	0.0	0.0
6	2.834	-2.626	728.56		-31.7	1.8	0.1		2.54	-43.43		3918.1	12.8	-10.4	0.0	0.0
7	3.116	-2.689	727.79		-31.9	1.5	0.1		2.27	-43.66		4078.6	12.8	-9.8	0.0	0.0
8	3.022	-2.626	728.77		-31.6	1.8	0.1		2.60	-43.18		4560.8	12.2	-11.0	0.0	0.0
9	3.054	-2.626	728.42		-31.6	1.7	0.2		2.45	-43.28		849.1	12.2	-9.2	0.0	0.0
10	3.085	-2.500	727.43		-31.7	1.6	0.2		2.35	-43.50		-170.9	11.6	-10.4	0.0	0.0
11	3.053	-2.375	728.63		-31.6	1.6	0.1		2.33	-43.20		53.1	12.2	-10.4	0.0	0.0
12	3.210	-2.532	727.71		-31.6	1.5	0.1		2.22	-43.33		718.4	12.2	-9.8	0.0	0.0
13	3.304	-2.532	728.49		-31.6	1.5	0.2		2.27	-43.31		1457.6	12.2	-11.0	0.0	0.0
14	3.273	-2.469	727.78		-31.6	1.4	0.1		2.10	-43.24		2047.2	12.8	-11.0	0.0	0.0
15	3.022	-2.469	727.86		-31.8	1.6	0.1		2.35	-43.53		2542.3	12.2	-9.8	0.0	0.0
16	2.959	-2.217	728.00		-31.6	1.6	0.1		2.34	-43.38		2960.4	12.2	-9.2	0.0	0.0
17	3.053	-2.312	727.57		-31.8	1.6	0.0		2.32	-43.61		3306.5	12.2	-11.0	0.0	0.0
18	3.084	-2.437	729.27		-31.5	1.7	0.1		2.45	-43.03		3602.5	12.2	-10.4	0.0	0.0
19	3.178	-2.532	727.22		-31.6	1.5	0.1		2.14	-43.38		3846.1	12.2	-10.4	0.0	0.0
20	3.053	-2.532	727.86		-31.6	1.5	0.1		2.18	-43.32		4053.0	12.8	-10.4	0.0	0.0
21	3.178	-2.437	727.57		-31.5	1.4	0.1		2.05	-43.18		4191.5	13.4	-9.2	0.0	0.0
22	3.084	-2.437	727.71		-31.6	1.4	0.1		2.05	-43.28		4668.3	12.8	-9.2	0.0	0.0
23	3.179	-2.374	728.00		-31.5	1.4	0.1		2.08	-43.10		793.5	13.4	-9.2	0.0	0.0
24	3.052	-2.437	727.43		-31.6	1.5	0.0		2.15	-43.35		-208.1	12.8	-10.4	0.0	0.0
25	2.896	-2.500	728.42		-31.6	1.5	0.0		2.24	-43.34		521.3	12.2	-10.4	0.0	0.0
26	3.084	-2.469	727.78		-31.5	1.4	0.0		2.06	-43.19		1228.7	11.6	-10.4	0.0	0.0
27	3.084	-2.500	728.70		-31.5	1.6	0.1		2.35	-43.11		1864.7	12.2	-9.2	0.0	0.0
28	3.303	-2.563	728.56		-31.3	1.5	0.1		2.15	-42.90		2388.5	12.2	-9.8	0.0	0.0
29	3.147	-2.720	727.36		-31.7	1.4	0.1		2.03	-43.42		2832.2	12.8	-9.2	0.0	0.0
30	3.115	-2.532	727.93		-31.4	1.3	0.1		1.96	-43.02		3201.5	12.8	-10.4	0.0	0.0
31	3.021	-2.437	728.00		-31.6	1.3	0.0		1.91	-43.26		3510.3	12.2	-10.4	0.0	0.0
32	3.210	-2.469	728.14		-31.7	1.3	0.1		1.98	-43.46		3773.4	12.8	-10.4	0.0	0.0
33	3.398	-2.500	728.56		-31.5	1.3	0.1		1.92	-43.07		3988.3	11.6	-10.4	0.0	0.0
34	3.178	-2.626	728.00		-31.6	1.4	0.1		2.12	-43.36		4137.2	12.8	-9.8	0.0	0.0
35	3.115	-2.406	728.35		-31.5	1.4	0.0		2.03	-43.11		4619.4	12.2	-9.2	0.0	0.0
36	3.083	-2.532	727.72		-31.6	1.4	-0.0		2.01	-43.38		783.7	12.2	-9.2	0.0	0.0
37	3.209	-2.626	729.06		-31.3	1.5	0.1		2.20	-42.79		-206.3	12.8	-9.2	0.0	0.0
38	3.366	-2.689	728.07		-31.6	1.2	0.1		1.80	-43.33		293.6	12.2	-9.8	0.0	0.0
39	3.334	-2.783	728.14		-31.7	1.3	0.1		1.88	-43.40		991.3	12.2	-10.4	0.0	0.0
40	3.460	-2.563	728.21		-31.5	1.2	0.1		1.77	-43.16		1673.1	12.2	-10.4	0.0	0.0
41	3.334	-2.626	728.35		-31.7	1.2	0.1		1.77	-43.37		2229.1	12.8	-9.8	0.0	0.0
42	3.617	-2.500	728.91		-31.4	1.3	0.1		1.95	-43.02		2695.5	12.2	-9.8	0.0	0.0
43	3.397	-2.594	728.14		-31.5	1.2	0.1		1.85	-43.14		3087.3	12.2	-10.4	0.0	0.0
44	3.302	-2.720	728.49		-31.5	1.3	0.0		1.90	-43.14		3417.0	12.8	-9.8	0.0	0.0
45	3.302	-2.532	728.35		-31.6	1.2	-0.0		1.83	-43.26		3691.6	13.4	-9.2	0.0	0.0
46	3.240	-2.532	728.07		-31.7	1.3	-0.0		1.86	-43.39		3925.4	13.4	-9.2	0.0	0.0
47	3.334	-2.532	729.48		-31.3	1.3	0.1		1.90	-42.77		4081.1	12.8	-10.4	0.0	0.0
48	3.365	-2.657	727.79		-31.7	1.1	0.1		1.70	-43.45		4570.0	13.4	-10.4	0.0	0.0
49	3.334	-2.500	728.64		-31.6	1.1	0.1		1.70	-43.25		794.1	11.0	-10.4	0.0	0.0
50	3.459	-2.500	728.00		-31.7	1.1	0.0		1.69	-43.47		-184.9	12.2	-9.8	0.0	0.0
51	3.459	-2.500	728.99		-31.4	1.1	0.1		1.65	-42.99		67.1	12.8	-10.4	0.0	0.0
52	3.616	-2.437	728.64		-31.6	1.1	0.1		1.68	-43.20		734.3	12.2	-9.8	0.0	0.0
53	3.428	-2.563	728.14		-31.6	1.1	0.0		1.68	-43.30		1474.7	12.8	-8.5	0.0	0.0
54	3.271	-2.406	729.62		-31.4	1.2	0.0		1.83	-42.98		2057.0	12.8	-10.4	0.0	0.0
55	3.240	-2.343	728.21		-31.8	1.2	0.0		1.79	-43.55		2555.1	12.8	-10.4	0.0	0.0
56	3.334	-2.280	730.12		-31.3	1.3	0.0		1.88	-42.83		2966.5	12.2	-11.0	0.0	0.0
57	3.490	-2.406	729.13		-31.7	1.2	0.0		1.75	-43.30		3315.6	12.2	-10.4	0.0	0.0
58	3.365	-2.500	728.99		-31.7	1.1	0.0		1.61	-43.31		3605.6	11.6	-9.8	0.0	0.0
59	3.428	-2.406	729.20		-31.6	1.0	0.1		1.46	-43.22		3852.2	12.8	-9.8	0.0	0.0
60	3.396	-2.406	728.64		-31.7	1.0	0.0		1.56	-43.36		4057.9	13.4	-9.2	0.0	0.0
61	3.397	-2.249	730.33		-31.5	1.1	0.1		1.59	-43.06		4192.2	12.8	-11.0	0.0	0.0
62	3.303	-2.280	728.71		-31.7	1.0	0.1		1.58	-43.44		4673.1	12.8	-11.0	0.0	0.0
63	3.146	-2.249	730.19		-31.6	1.2	0.0		1.72	-43.12		794.1	12.2	-10.4	0.0	0.0
64	3.239	-2.217	729.63		-31.7	1.1	-0.0		1.66	-43.36		-208.1	12.2	-9.2	0.0	0.0
65	3.208	-2.249	729.56		-31.7	1.0	-0.0		1.57	-43.29		529.2	11.6	-11.0	0.0	0.0
66	3.365	-2.280	730.61		-31.4	1.2	0.0		1.73	-42.82		1243.4	11.0	-9.8	0.0	0.0
67	3.271	-2.312	728.92		-31.7	1.0	0.0		1.52	-43.45		1872.7	11.0	-9.8	0.0	0.0
68	3.177	-2.218	730.61		-31.5	1.0	0.0		1.55	-43.04		2397.6	12.2	-9.8	0.0	0.0
69	3.208	-2.123	728.78		-31.8	0.9	0.0		1.38	-43.52		2839.5	12.8	-8.5	0.0	0.0
70	3.051	-2.092	730.69		-31.5	0.9	0.0		1.39	-43.02		3205.8	12.8	-10.4	0.0	0.0
71	3.460	-2.060	729.56		-31.8	0.9	0.1		1.34	-43.56		3517.1	13.4	-10.4	0.0	0.0
72	3.240	-2.092	729.77		-31.6	1.0	0.1		1.52	-43.20		3774.6	12.2	-10.4	0.0	0.0
73	3.114	-2.061	730.97		-31.5	1.0	0.0		1.49	-43.05		3993.8	12.2	-9.8	0.0	0.0
74	3.114	-1.935	729.84		-31.7	1.0	0.0		1.46	-43.28		4137.8	12.2	-9.8	0.0	0.0
75	3.145	-2.060	731.25		-31.5	1.0	-0.0		1.53	-42.93		4623.1	12.8	-9.8	0.0	0.0
76	3.270	-2.155	730.26		-31.6	1.0	-0.0		1.54	-43.14		784.3	13.4	-9.2	0.0	0.0
