

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.184	1.108	618.95		-18.2	0.2	0.2		0.26	-29.40		5107.1	33.6	51.9	0.0	0.0
2	0.026	1.077	617.04		-18.2	0.1	0.1		0.12	-29.52		5105.3	32.4	55.5	0.0	0.0
3	0.151	0.668	617.32		-17.9	-0.0	0.1		0.01	-29.04		5110.2	34.2	53.7	0.0	0.0
4	0.590	0.543	618.38		-17.6	0.1	0.1		0.17	-28.52		5111.4	34.2	50.7	0.0	0.0
5	0.684	0.731	619.23		-17.7	0.2	0.1		0.37	-28.55		5110.2	33.6	50.1	0.0	0.0
6	0.403	0.982	618.81		-18.1	0.2	0.2		0.32	-29.27		5109.0	34.2	50.7	0.0	0.0
7	0.089	1.014	618.38		-18.1	0.1	0.1		0.14	-29.36		5106.5	34.2	53.1	0.0	0.0
8	0.057	0.888	617.60		-17.9	0.0	0.0		0.08	-28.98		5105.9	33.6	56.2	0.0	0.0
9	0.558	0.825	618.52		-17.7	0.0	0.0		0.09	-28.59		5110.8	34.2	54.9	0.0	0.0
10	0.684	1.077	619.58		-17.6	0.3	0.1		0.47	-28.39		5112.0	34.2	50.7	0.0	0.0
11	0.496	1.359	619.30		-17.9	0.3	0.1		0.46	-28.99		5111.4	33.6	51.3	0.0	0.0
12	0.183	1.391	618.31		-18.1	0.2	0.1		0.33	-29.28		5110.2	34.2	53.1	0.0	0.0
13	-0.005	1.234	617.96		-17.9	0.1	0.0		0.14	-29.01		5107.7	33.6	53.7	0.0	0.0
14	0.558	1.140	618.66		-17.5	0.1	-0.0		0.21	-28.28		5105.9	33.0	56.2	0.0	0.0
15	0.809	1.171	618.80		-17.6	0.2	0.1		0.38	-28.47		5111.4	34.2	52.5	0.0	0.0
16	0.590	1.517	619.44		-17.8	0.3	0.1		0.51	-28.86		5111.4	34.8	50.7	0.0	0.0
17	0.183	1.611	618.45		-18.1	0.3	0.1		0.49	-29.29		5109.6	34.2	51.3	0.0	0.0
18	-0.068	1.265	617.67		-17.9	0.2	0.0		0.33	-29.09		5109.0	34.2	51.3	0.0	0.0
19	0.213	1.108	618.66		-17.5	0.2	-0.0		0.35	-28.34		5106.5	33.6	52.5	0.0	0.0
20	0.684	1.234	619.08		-17.3	0.4	0.1		0.61	-27.95		5106.5	33.0	54.9	0.0	0.0
21	0.685	1.548	619.22		-17.7	0.4	0.2		0.73	-28.65		5110.8	34.8	53.1	0.0	0.0
22	0.371	1.799	618.87		-17.9	0.3	0.1		0.50	-29.09		5111.4	34.8	50.7	0.0	0.0
23	0.214	1.517	617.88		-17.8	0.2	0.1		0.41	-28.81		5110.2	34.2	50.7	0.0	0.0
24	0.182	1.077	618.02		-17.6	0.2	-0.0		0.41	-28.53		5109.6	34.2	51.3	0.0	0.0
25	0.495	1.077	618.72		-17.3	0.4	0.0		0.62	-27.99		5106.5	33.6	53.1	0.0	0.0
26	0.433	1.454	618.44		-17.5	0.5	0.1		0.82	-28.34		5107.1	33.6	54.9	0.0	0.0
27	0.214	1.579	618.38		-17.9	0.5	0.1		0.79	-29.01		5110.8	34.2	52.5	0.0	0.0
28	-0.036	1.485	617.81		-17.9	0.4	0.1		0.66	-29.03		5111.4	34.2	50.7	0.0	0.0
29	-0.037	0.983	617.88		-17.6	0.3	0.0		0.48	-28.59		5110.8	34.2	50.1	0.0	0.0
30	0.402	0.825	618.87		-17.3	0.3	0.0		0.58	-27.97		5109.0	34.8	50.7	0.0	0.0
31	0.403	1.171	618.86		-17.4	0.5	0.1		0.90	-28.18		5107.1	34.2	54.3	0.0	0.0
32	0.121	1.265	618.16		-17.8	0.5	0.1		0.76	-28.84		5109.6	34.2	54.3	0.0	0.0
33	-0.067	1.234	616.97		-18.1	0.4	0.1		0.70	-29.37		5112.6	34.2	51.3	0.0	0.0
34	-0.131	0.920	617.10		-17.8	0.4	0.0		0.65	-28.84		5112.0	33.6	49.4	0.0	0.0
35	0.245	0.574	617.74		-17.4	0.4	0.0		0.65	-28.26		5110.2	34.2	50.1	0.0	0.0
36	0.214	0.605	618.58		-17.5	0.5	0.1		0.89	-28.35		5109.0	34.8	50.7	0.0	0.0
37	-0.098	0.825	618.30		-17.8	0.6	0.1		0.91	-28.81		5106.5	33.6	54.3	0.0	0.0
38	-0.317	0.920	616.96		-17.9	0.5	0.1		0.84	-29.04		5108.3	33.6	53.7	0.0	0.0
39	-0.380	0.637	616.68		-18.0	0.5	0.1		0.76	-29.29		5111.4	34.2	50.1	0.0	0.0
40	-0.037	0.511	617.81		-17.5	0.5	-0.0		0.74	-28.29		5110.8	34.2	49.4	0.0	0.0
41	0.183	0.480	618.65		-17.6	0.6	0.1		0.95	-28.43		5109.6	34.2	50.1	0.0	0.0
42	-0.098	0.606	618.09		-17.9	0.7	0.1		1.05	-29.03		5107.7	34.2	51.3	0.0	0.0
43	-0.412	0.731	616.75		-18.0	0.6	0.1		1.02	-29.26		5106.5	33.0	53.7	0.0	0.0
44	-0.600	0.386	615.69		-18.0	0.5	0.0		0.83	-29.19		5110.2	34.2	54.3	0.0	0.0
45	-0.256	0.103	616.40		-17.7	0.5	-0.0		0.81	-28.77		5110.8	34.2	50.1	0.0	0.0
46	0.089	0.134	618.16		-17.4	0.7	0.1		1.08	-28.22		5110.2	33.6	51.3	0.0	0.0
47	-0.192	0.386	618.02		-17.8	0.7	0.1		1.07	-28.87		5109.6	33.6	50.7	0.0	0.0
48	-0.661	0.512	617.74		-18.0	0.7	0.1		1.16	-29.20		5107.7	34.2	51.9	0.0	0.0
49	-0.725	0.292	615.84		-18.0	0.6	0.0		0.94	-29.31		5105.3	33.0	56.2	0.0	0.0
50	-0.538	0.009	615.69		-17.7	0.5	-0.1		0.75	-28.80		5111.4	34.2	54.3	0.0	0.0
51	-0.161	0.009	617.24		-17.5	0.7	0.0		1.05	-28.35		5112.0	34.2	50.1	0.0	0.0
52	-0.192	0.291	617.24		-17.7	0.8	0.2		1.25	-28.74		5111.4	33.6	50.1	0.0	0.0
53	-0.567	0.229	616.68		-18.0	0.8	0.1		1.23	-29.20		5110.2	33.6	52.5	0.0	0.0
54	-0.787	0.009	615.83		-18.1	0.7	0.1		1.14	-29.36		5107.1	34.2	53.7	0.0	0.0
55	-0.537	-0.274	614.91		-17.8	0.6	-0.0		1.02	-28.97		5105.9	33.0	56.2	0.0	0.0
