

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.101	0.531	259.86		6.4	17.9	0.0		68.83	24.51		5210.3	36.0	51.9	0.0	0.0
2	-0.369	0.688	258.87		6.3	17.7	-0.1		68.46	24.29		5210.3	36.0	51.3	0.0	0.0
3	-0.370	0.311	257.95		6.5	17.7	-0.2		68.47	25.25		5210.3	36.0	47.0	0.0	0.0
4	0.068	0.374	259.85		7.1	17.8	-0.1		68.36	27.22		5210.3	36.0	50.7	0.0	0.0
5	0.037	0.751	260.07		6.5	17.8	-0.1		68.62	24.99		5210.9	36.0	50.1	0.0	0.0
6	-0.276	0.782	258.45		6.4	17.8	-0.1		68.78	24.77		5210.3	35.4	40.3	0.0	0.0
7	-0.277	0.374	258.02		6.5	17.7	-0.2		68.41	25.16		5210.3	36.0	47.0	0.0	0.0
8	0.194	0.248	259.50		7.0	17.7	-0.1		68.41	26.75		5210.3	36.0	43.9	0.0	0.0
9	0.225	0.657	259.93		6.6	17.8	-0.1		68.59	25.31		5210.9	35.4	50.7	0.0	0.0
10	-0.119	0.971	258.80		6.3	17.7	-0.1		68.46	24.18		5210.9	36.0	51.9	0.0	0.0
11	-0.183	0.594	258.59		6.5	17.7	-0.2		68.37	25.08		5210.9	36.0	48.2	0.0	0.0
12	0.381	0.342	259.57		7.0	17.7	-0.2		68.28	26.81		5212.1	35.4	53.1	0.0	0.0
13	0.382	0.688	260.14		6.6	17.7	-0.1		68.12	25.21		5212.1	35.4	50.7	0.0	0.0
14	-0.088	0.814	258.87		6.3	17.7	-0.2		68.21	24.42		5211.5	36.0	47.6	0.0	0.0
15	-0.026	0.468	258.38		6.5	17.6	-0.2		68.01	25.04		5211.5	36.0	50.1	0.0	0.0
16	0.319	0.280	259.43		6.9	17.7	-0.2		68.11	26.38		5211.5	35.4	47.0	0.0	0.0
17	0.413	0.782	260.49		6.6	17.8	-0.2		68.37	25.24		5210.9	36.0	53.7	0.0	0.0
18	-0.026	0.877	259.37		6.4	17.7	-0.2		68.32	24.44		5210.9	36.0	53.1	0.0	0.0
19	-0.089	0.468	258.38		6.6	17.6	-0.2		68.01	25.34		5209.7	35.4	49.4	0.0	0.0
20	0.538	0.374	260.35		7.0	17.6	-0.2		67.85	26.94		5210.9	36.0	53.7	0.0	0.0
21	0.695	0.656	260.00		6.7	17.7	-0.1		68.20	25.68		5210.3	36.0	47.0	0.0	0.0
22	0.131	0.751	259.23		6.3	17.6	-0.2		68.00	24.17		5210.3	35.4	47.6	0.0	0.0
23	0.067	0.374	258.38		6.5	17.5	-0.2		67.74	25.20		5210.3	36.0	50.7	0.0	0.0
24	0.569	0.028	259.86		6.9	17.5	-0.2		67.56	26.37		5209.7	36.0	47.6	0.0	0.0
25	0.570	0.342	259.93		6.7	17.7	-0.1		68.06	25.65		5209.1	35.4	45.8	0.0	0.0
26	0.288	0.625	259.37		6.4	17.5	-0.1		67.51	24.77		5210.3	36.0	54.9	0.0	0.0
27	0.287	0.280	258.59		6.6	17.5	-0.2		67.57	25.57		5209.7	36.0	51.9	0.0	0.0
28	0.819	-0.003	259.64		6.9	17.5	-0.2		67.31	26.62		5210.9	36.0	51.3	0.0	0.0
29	0.789	0.217	260.00		6.7	17.6	-0.1		67.83	25.73		5210.9	36.0	47.0	0.0	0.0
30	0.382	0.374	259.29		6.5	17.6	-0.1		67.97	25.03		5210.9	36.0	48.2	0.0	0.0
31	0.225	0.060	259.58		6.5	17.5	-0.1		67.49	25.04		5210.9	36.6	51.3	0.0	0.0
32	0.694	-0.129	260.00		7.1	17.5	-0.1		67.54	27.27		5211.5	35.4	49.4	0.0	0.0
33	0.883	0.216	261.27		6.9	17.7	-0.0		67.89	26.35		5211.5	35.4	50.7	0.0	0.0
