

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.254	-0.408	711.61		-59.593	26.111	0.050		36.70	-83.73		1167.7	14.0	-9.8	-340.6	-508.5
2	0.097	-0.234	711.68		-59.614	26.012	0.030		36.56	-83.75		1819.0	14.0	-9.8	-307.6	-471.8
3	0.224	-0.234	711.50		-59.623	25.957	0.071		36.49	-83.79		2350.0	13.4	-9.8	-224.0	-359.5
4	0.334	-0.266	711.54		-59.691	25.963	0.090		36.50	-83.88		2798.0	14.0	-11.0	-109.9	-189.2
5	0.019	-0.314	711.82		-59.692	26.000	0.003		36.53	-83.84		3176.5	14.0	-11.0	-4.3	-25.6
6	0.128	-0.250	711.79		-59.741	25.969	-0.001		36.49	-83.92		3493.9	13.4	-9.8	115.4	163.6
7	0.253	-0.329	711.20		-59.845	25.961	0.011		36.51	-84.13		3760.0	14.0	-9.8	236.8	357.7
8	0.113	-0.266	711.97		-59.692	25.974	0.026		36.49	-83.83		3979.1	14.0	-9.8	322.9	499.3
9	0.207	-0.266	711.51		-59.857	25.857	0.035		36.35	-84.11		4128.1	13.4	-10.4	380.9	604.3
10	0.192	-0.393	711.24		-59.933	25.868	0.039		36.38	-84.25		4617.6	14.0	-10.4	413.2	665.9
11	0.240	-0.313	711.62		-59.906	25.825	0.072		36.30	-84.17		785.0	14.6	-10.4	398.6	659.2
12	0.191	-0.234	711.27		-59.905	25.812	0.025		36.30	-84.21		-202.6	14.0	-9.8	366.8	622.6
13	0.238	-0.313	711.10		-59.972	25.831	0.032		36.34	-84.32		225.8	12.8	-11.0	282.6	510.9
14	0.097	-0.329	711.42		-59.982	25.836	0.016		36.32	-84.30		915.0	12.8	-9.8	166.0	338.2
15	0.206	-0.298	711.35		-60.041	25.749	0.018		36.21	-84.39		1620.0	14.0	-9.8	58.0	173.4
16	0.254	-0.408	710.72		-60.096	25.761	0.034		36.26	-84.54		2184.6	14.6	-9.2	-63.5	-13.4
17	0.145	-0.282	711.27		-59.983	25.750	0.035		36.21	-84.32		2658.2	13.4	-8.5	-184.9	-206.9
18	0.192	-0.218	710.54		-60.146	25.619	0.042		36.06	-84.64		3058.0	13.4	-10.4	-269.2	-347.9
19	0.255	-0.424	710.90		-60.147	25.668	0.057		36.12	-84.59		3395.0	13.4	-11.0	-325.9	-452.9
20	0.129	-0.345	710.86		-60.078	25.687	0.036		36.14	-84.50		3676.4	14.0	-11.6	-355.2	-514.6
21	0.206	-0.219	710.23		-60.251	25.624	0.010		36.09	-84.82		3912.0	14.6	-11.0	-338.8	-507.2
22	0.253	-0.377	710.55		-60.184	25.643	0.016		36.10	-84.68		4102.4	14.0	-10.4	-305.2	-470.6
23	0.130	-0.329	710.89		-60.030	25.680	0.062		36.13	-84.43		4281.3	13.4	-11.0	-221.0	-358.3
24	0.223	-0.297	710.20		-60.300	25.544	0.045		35.98	-84.89		4183.0	14.0	-10.4	-106.8	-186.8
25	0.207	-0.377	710.06		-60.396	25.554	0.027		36.00	-85.04		665.9	14.0	-10.4	-1.2	-23.8
26	0.335	-0.313	710.33		-60.185	25.495	0.084		35.91	-84.71		-156.3	14.0	-9.8	117.8	164.2
27	0.175	-0.282	709.57		-60.336	25.493	0.024		35.94	-85.02		687.3	12.8	-11.0	238.7	358.3
28	0.097	-0.314	709.81		-60.327	25.512	0.008		35.95	-84.98		1408.8	12.8	-11.6	322.3	500.5
29	0.207	-0.424	710.05		-60.222	25.494	0.032		35.91	-84.79		2008.8	14.0	-10.4	381.5	604.3
30	0.238	-0.345	709.25		-60.423	25.449	0.038		35.89	-85.18		2514.8	13.4	-9.8	413.2	665.3
31	0.238	-0.392	709.28		-60.336	25.418	0.032		35.85	-85.05		2936.6	13.4	-10.4	399.2	658.6
32	0.192	-0.329	709.39		-60.308	25.376	0.059		35.78	-85.00		3290.0	13.4	-11.6	367.5	620.8
33	0.207	-0.329	708.69		-60.499	25.338	0.046		35.76	-85.35		3588.5	14.0	-9.8	282.6	507.2
34	0.239	-0.440	709.11		-60.423	25.350	0.049		35.76	-85.19		3839.3	14.6	-10.4	166.0	335.1
35	0.176	-0.345	708.82		-60.344	25.338	0.038		35.75	-85.12		4048.7	14.0	-10.4	59.2	170.9
36	0.253	-0.298	708.31		-60.546	25.343	0.008		35.79	-85.47		4186.0	14.6	-9.8	-62.3	-17.1
37	0.192	-0.393	708.69		-60.479	25.349	0.039		35.78	-85.32		4666.4	14.0	-10.4	-184.3	-209.4
38	0.207	-0.377	708.86		-60.315	25.343	0.052		35.76	-85.07		792.9	13.4	-11.0	-269.8	-350.4
