

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.892	1.482	320.46		-3.9	-0.3	0.0		-0.67	-12.23		3103.8	12.2	-10.4	0.0	0.0
2	1.704	1.514	321.31		-3.9	-0.3	-0.0		-0.84	-12.20		3427.9	12.2	-9.2	0.0	0.0
3	1.955	1.576	321.80		-3.8	-0.3	-0.0		-0.85	-12.01		3699.6	12.8	-9.2	0.0	0.0
4	2.081	1.514	321.73		-3.8	-0.2	0.1		-0.42	-12.06		3924.8	12.8	-9.2	0.0	0.0
5	1.673	1.545	320.53		-3.9	-0.2	0.0		-0.49	-12.41		4100.6	11.6	-10.4	0.0	0.0
6	1.704	1.482	320.81		-3.7	-0.4	-0.1		-0.95	-11.55		4349.0	12.2	-9.2	0.0	0.0
7	1.735	1.671	321.59		-4.0	-0.2	-0.0		-0.37	-12.56		3382.8	12.8	-8.5	0.0	0.0
8	1.610	1.702	320.89		-4.1	-0.2	0.0		-0.39	-12.96		460.2	12.2	-8.5	0.0	0.0
9	1.578	1.576	321.24		-3.9	-0.3	-0.1		-0.73	-12.27		-42.7	12.2	-9.8	0.0	0.0
10	1.453	1.702	321.66		-4.0	-0.2	-0.1		-0.44	-12.51		791.7	12.8	-9.2	0.0	0.0
11	1.610	1.671	321.45		-4.0	-0.1	-0.0		-0.23	-12.57		1500.9	11.6	-9.8	0.0	0.0
12	1.703	1.545	321.38		-3.9	-0.2	-0.1		-0.49	-12.14		2083.9	12.2	-10.4	0.0	0.0
13	1.579	1.702	322.09		-3.8	-0.2	-0.0		-0.35	-11.89		2573.4	12.8	-9.8	0.0	0.0
14	1.579	1.702	321.31		-4.0	-0.2	0.0		-0.54	-12.70		2983.6	12.2	-9.2	0.0	0.0
15	1.453	1.419	321.31		-4.1	-0.3	-0.0		-0.94	-12.79		3323.6	12.2	-9.8	0.0	0.0
16	1.453	1.639	322.37		-3.7	-0.3	0.0		-0.74	-11.75		3609.2	12.8	-10.4	0.0	0.0
17	1.516	2.048	321.45		-4.0	-0.3	0.0		-0.78	-12.73		3851.6	12.2	-9.8	0.0	0.0
18	1.391	2.079	320.68		-4.3	-0.3	0.0		-0.83	-13.55		4057.3	12.8	-9.8	0.0	0.0
19	1.610	1.985	322.58		-3.8	-0.4	0.0		-1.07	-11.84		4190.9	12.8	-9.2	0.0	0.0
20	1.579	2.016	322.72		-3.9	-0.4	0.0		-1.08	-12.32		4665.2	12.8	-8.5	0.0	0.0
21	1.391	2.079	321.45		-4.2	-0.3	0.0		-0.87	-13.34		792.9	12.8	-9.2	0.0	0.0
22	1.705	2.110	322.30		-3.8	-0.3	0.1		-0.84	-11.98		-205.7	11.0	-9.8	0.0	0.0
23	1.547	2.142	321.95		-3.9	-0.3	0.0		-0.89	-12.30		570.7	12.2	-9.8	0.0	0.0
24	1.296	2.236	321.88		-4.1	-0.3	-0.0		-0.95	-12.85		1284.9	12.2	-9.8	0.0	0.0
25	1.390	2.236	322.51		-4.0	-0.4	-0.0		-0.98	-12.65		1903.8	12.2	-8.5	0.0	0.0
26	1.422	2.236	323.43		-3.9	-0.3	-0.0		-0.71	-12.32		2420.2	12.8	-11.0	0.0	0.0
27	1.171	2.456	322.94		-4.0	-0.2	0.0		-0.62	-12.78		2851.1	12.8	-10.4	0.0	0.0
28	1.327	2.487	322.79		-3.9	-0.4	-0.0		-1.14	-12.42		3214.3	12.2	-9.8	0.0	0.0
29	1.484	2.456	323.57		-3.9	-0.3	0.0		-0.78	-12.21		3525.6	12.2	-9.8	0.0	0.0
30	1.391	2.550	323.71		-3.9	-0.2	0.1		-0.56	-12.22		3782.0	12.8	-9.2	0.0	0.0
