

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.989	2.174	305.07		-8.7	6.3	-0.0		20.61	-28.85		5104.7	33.0	50.7	0.0	0.0
2	-1.146	1.891	305.78		-9.0	6.3	-0.0		20.38	-29.77		5107.7	33.6	48.8	0.0	0.0
3	-0.768	1.954	305.64		-9.0	6.3	0.1		20.68	-29.53		5107.1	33.6	45.8	0.0	0.0
4	-0.737	2.048	305.28		-8.9	6.3	0.2		20.66	-29.51		5106.5	33.0	46.4	0.0	0.0
5	-1.082	2.111	305.70		-8.8	6.2	0.1		20.20	-29.10		5105.9	33.0	48.2	0.0	0.0
6	-1.175	1.922	305.43		-9.1	6.2	0.2		20.12	-30.12		5104.1	33.6	48.2	0.0	0.0
7	-1.333	1.953	304.79		-9.3	6.1	0.1		20.03	-30.63		5101.6	33.0	49.4	0.0	0.0
8	-1.364	2.048	306.20		-8.8	6.4	0.1		20.82	-28.98		5101.6	31.7	53.1	0.0	0.0
9	-1.334	2.393	305.21		-9.0	6.3	0.0		20.40	-29.62		5106.5	33.6	52.5	0.0	0.0
10	-1.427	2.488	304.65		-9.2	6.3	0.0		20.59	-30.32		5109.0	33.6	48.2	0.0	0.0
11	-1.552	2.236	305.15		-9.3	6.3	0.0		20.42	-30.56		5109.0	33.0	46.4	0.0	0.0
12	-1.175	2.174	305.22		-9.2	6.3	0.1		20.66	-30.36		5109.0	33.0	49.4	0.0	0.0
13	-1.332	2.142	305.01		-9.3	6.4	0.1		20.70	-30.70		5107.7	32.4	48.8	0.0	0.0
14	-1.865	2.174	305.21		-9.0	6.2	0.1		20.27	-29.85		5105.9	33.0	50.1	0.0	0.0
15	-1.802	2.331	305.08		-9.4	6.1	0.1		19.79	-31.16		5104.7	32.4	51.9	0.0	0.0
16	-1.646	2.236	304.30		-9.2	6.1	0.1		19.82	-30.39		5107.1	32.4	50.1	0.0	0.0
17	-1.802	2.111	302.82		-9.4	6.2	0.2		20.43	-31.23		5109.6	33.0	47.6	0.0	0.0
18	-1.740	2.079	304.65		-9.0	6.4	0.0		20.72	-29.77		5108.3	33.6	46.4	0.0	0.0
19	-1.834	2.174	304.72		-9.2	6.3	-0.0		20.42	-30.34		5107.7	33.0	46.4	0.0	0.0
20	-2.147	2.268	304.02		-9.3	6.3	0.0		20.36	-30.93		5106.5	33.0	47.0	0.0	0.0
21	-2.116	2.017	304.02		-9.3	6.3	0.0		20.44	-30.91		5104.1	33.6	45.2	0.0	0.0
