

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	3.511	2.856	805.14		-69.4	4.9	-0.4		6.28	-86.28		5214.6	36.6	58.6	0.0	0.0
2	3.419	2.824	805.64		-69.7	5.0	-0.2		6.38	-86.63		5214.6	37.2	61.0	0.0	0.0
3	2.887	2.730	804.51		-69.6	5.0	-0.2		6.34	-86.61		5213.9	36.6	58.6	0.0	0.0
4	3.231	2.573	804.93		-69.4	5.1	-0.2		6.41	-86.31		5215.2	37.2	61.0	0.0	0.0
5	3.012	2.761	803.80		-70.1	5.0	-0.2		6.32	-87.31		5215.2	36.6	51.3	0.0	0.0
6	2.886	2.636	803.44		-69.6	4.8	-0.3		6.15	-86.69		5213.9	36.0	53.7	0.0	0.0
7	3.231	2.887	805.21		-69.4	5.1	-0.2		6.47	-86.30		5214.6	36.0	57.4	0.0	0.0
8	2.918	3.013	804.02		-70.0	4.9	-0.3		6.17	-87.23		5215.8	36.6	53.7	0.0	0.0
9	3.011	2.448	803.87		-69.5	4.7	-0.4		6.00	-86.54		5216.4	37.2	51.3	0.0	0.0
10	3.388	2.605	804.57		-69.3	5.1	-0.3		6.50	-86.18		5216.4	36.6	57.4	0.0	0.0
11	2.886	2.825	802.67		-69.7	5.1	-0.4		6.41	-86.90		5215.8	36.0	56.2	0.0	0.0
12	3.482	2.416	803.37		-69.2	5.1	-0.4		6.43	-86.28		5216.4	36.0	59.2	0.0	0.0
13	3.765	2.573	804.15		-69.5	5.3	-0.2		6.73	-86.56		5216.4	36.6	55.5	0.0	0.0
14	2.918	2.542	802.74		-69.6	5.2	-0.4		6.65	-86.76		5215.8	36.0	56.8	0.0	0.0
15	3.136	2.322	804.21		-69.0	5.3	-0.4		6.66	-85.94		5216.4	36.0	58.6	0.0	0.0
16	3.137	2.605	803.94		-69.6	5.3	-0.4		6.72	-86.66		5215.8	36.6	55.5	0.0	0.0
17	2.980	2.542	802.52		-69.4	5.2	-0.4		6.64	-86.62		5215.8	36.0	59.2	0.0	0.0
18	3.512	2.762	804.35		-68.8	5.3	-0.4		6.76	-85.66		5215.8	36.6	48.8	0.0	0.0
19	3.449	2.982	802.81		-69.5	5.3	-0.5		6.71	-86.65		5214.6	37.2	47.0	0.0	0.0
20	3.605	2.385	802.45		-69.2	5.1	-0.5		6.49	-86.30		5214.6	36.6	58.6	0.0	0.0
