

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	2.042	-0.851	789.06		-23.7	13.2	-0.2		16.82	-30.05		4523.6	11.0	-9.8	0.0	0.0
2	1.979	-0.851	790.04		-23.6	13.3	-0.3		16.89	-29.82		764.2	10.4	-11.0	0.0	0.0
3	2.135	-0.851	790.32		-23.4	13.3	-0.3		16.92	-29.51		-184.3	10.4	-10.4	0.0	0.0
4	2.167	-0.726	791.17		-23.4	13.4	-0.3		17.00	-29.59		72.6	10.4	-9.2	0.0	0.0
5	1.885	-0.537	789.90		-23.7	13.4	-0.3		17.02	-29.94		727.6	9.8	-12.2	0.0	0.0
6	1.854	-0.506	789.27		-23.8	13.3	-0.3		16.89	-30.08		1469.2	10.4	-9.8	0.0	0.0
7	2.041	-0.694	790.40		-23.8	13.2	-0.3		16.84	-30.03		2057.6	11.0	-9.2	0.0	0.0
8	1.947	-0.694	790.75		-23.5	13.3	-0.2		16.91	-29.70		2550.8	10.4	-11.0	0.0	0.0
9	1.979	-0.537	789.90		-23.5	13.4	-0.2		16.99	-29.74		2970.8	11.0	-9.8	0.0	0.0
10	2.136	-0.537	789.48		-23.7	13.4	-0.2		17.04	-30.05		3320.5	11.0	-9.2	0.0	0.0
11	1.886	-0.506	789.27		-23.8	13.3	-0.2		16.89	-30.13		3608.6	10.4	-10.4	0.0	0.0
12	1.885	-0.474	789.83		-23.6	13.1	-0.2		16.72	-29.87		3857.0	11.0	-9.8	0.0	0.0
13	2.042	-0.569	790.25		-23.5	13.4	-0.2		17.00	-29.75		4028.0	11.6	-9.2	0.0	0.0
14	1.823	-0.474	789.90		-23.7	13.3	-0.1		16.95	-30.04		4519.9	10.4	-11.0	0.0	0.0
15	1.698	-0.411	788.99		-23.9	13.3	-0.2		16.98	-30.24		766.6	10.4	-10.4	0.0	0.0
16	1.823	-0.663	789.69		-23.7	13.3	-0.2		16.94	-30.01		-183.1	11.0	-9.2	0.0	0.0
