

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-1.515	-0.964	750.65		-56.2	-10.8	-0.9		-14.44	-74.83		2163.2	2064.9	1936.2	0.0	0.0
2	-1.923	-0.964	751.57		-56.6	-10.8	-0.9		-14.39	-75.22		2167.5	2066.2	1937.4	0.0	0.0
3	-2.393	-0.713	751.86		-56.8	-10.7	-0.9		-14.31	-75.57		2166.3	2068.6	1940.4	0.0	0.0
4	-2.548	-0.713	751.15		-56.8	-10.6	-0.9		-14.20	-75.54		2169.9	2073.5	1943.5	0.0	0.0
5	-2.171	-0.807	750.66		-56.9	-10.6	-0.7		-14.21	-75.81		2161.4	2068.0	1939.2	0.0	0.0
6	-2.390	-0.587	751.65		-57.0	-10.7	-0.7		-14.36	-75.83		2152.8	2057.6	1931.9	0.0	0.0
7	-2.831	-0.650	751.57		-56.8	-10.6	-0.9		-14.24	-75.55		2151.6	2054.0	1928.2	0.0	0.0
8	-2.924	-1.027	752.06		-56.7	-10.7	-0.8		-14.31	-75.30		2151.6	2054.6	1925.8	0.0	0.0
9	-3.081	-1.404	752.35		-56.7	-10.8	-0.8		-14.48	-75.26		2149.8	2052.7	1925.2	0.0	0.0
10	-3.238	-1.341	752.92		-56.9	-10.8	-0.9		-14.51	-75.46		2151.0	2053.3	1927.0	0.0	0.0
11	-3.081	-1.121	753.55		-56.8	-10.6	-0.8		-14.18	-75.33		2160.2	2061.3	1930.7	0.0	0.0
12	-3.080	-1.153	753.76		-56.7	-10.4	-0.7		-13.96	-75.23		2158.3	2059.5	1929.4	0.0	0.0
13	-3.267	-1.247	754.68		-56.9	-10.3	-0.6		-13.77	-75.37		2162.0	2058.8	1927.6	0.0	0.0
14	-3.425	-1.027	754.96		-57.0	-10.3	-0.7		-13.81	-75.45		2163.2	2061.9	1930.7	0.0	0.0
15	-3.738	-0.776	755.25		-57.2	-10.2	-0.7		-13.62	-75.74		2166.9	2065.6	1933.7	0.0	0.0
16	-3.988	-0.902	756.09		-57.0	-10.1	-0.7		-13.48	-75.29		2170.5	2068.0	1936.2	0.0	0.0
17	-3.989	-0.964	756.17		-57.3	-10.3	-0.8		-13.79	-75.77		2177.9	2074.7	1942.9	0.0	0.0
18	-4.209	-0.870	754.82		-57.3	-10.2	-0.9		-13.71	-75.93		2184.0	2081.4	1947.8	0.0	0.0
19	-4.491	-0.650	754.90		-57.3	-10.3	-0.9		-13.80	-75.91		2177.3	2079.0	1947.8	0.0	0.0
20	-4.428	-0.713	755.95		-57.3	-10.2	-0.8		-13.70	-75.73		2176.6	2075.9	1945.3	0.0	0.0
21	-4.271	-0.933	757.29		-57.2	-10.3	-0.8		-13.72	-75.51		2177.9	2077.8	1946.5	0.0	0.0
22	-4.272	-1.059	757.86		-57.1	-10.1	-0.8		-13.45	-75.34		2175.4	2077.8	1947.1	0.0	0.0
23	-4.178	-0.996	758.70		-56.9	-9.9	-0.8		-13.27	-74.90		2172.4	2075.3	1945.3	0.0	0.0
24	-3.518	-0.650	758.70		-56.9	-9.9	-0.6		-13.21	-75.02		2172.4	2075.3	1948.4	0.0	0.0
25	-3.392	-0.525	758.78		-57.1	-9.9	-0.5		-13.22	-75.25		2177.3	2078.4	1949.6	0.0	0.0
26	-4.083	-0.273	759.34		-57.4	-9.9	-0.6		-13.27	-75.61		2169.9	2074.7	1946.5	0.0	0.0
27	-4.365	0.041	759.98		-57.3	-10.0	-0.7		-13.29	-75.44		2165.7	2068.0	1941.6	0.0	0.0
28	-4.364	0.041	759.62		-57.3	-10.1	-0.6		-13.44	-75.50		2162.6	2064.9	1938.6	0.0	0.0
29	-4.459	0.041	760.20		-57.7	-10.3	-0.7		-13.69	-75.85		2162.6	2065.6	1936.8	0.0	0.0
30	-4.678	0.166	760.19		-57.5	-10.2	-0.7		-13.67	-75.70		2165.7	2064.9	1936.2	0.0	0.0
31	-4.521	0.103	759.55		-57.2	-10.1	-0.6		-13.43	-75.33		2168.7	2068.0	1939.8	0.0	0.0
32	-4.396	-0.054	759.06		-57.1	-10.1	-0.6		-13.45	-75.24		2175.4	2072.9	1942.3	0.0	0.0
33	-4.303	-0.179	759.34		-57.2	-10.2	-0.7		-13.67	-75.31		2173.6	2074.1	1941.6	0.0	0.0
34	-4.052	0.072	761.39		-56.8	-10.0	-0.7		-13.34	-74.59		2171.2	2071.0	1939.2	0.0	0.0
35	-3.926	0.229	762.79		-56.3	-9.7	-0.6		-12.93	-73.84		2173.6	2072.9	1941.0	0.0	0.0
36	-3.863	0.135	763.43		-56.6	-9.7	-0.5		-12.83	-74.11		2177.9	2075.9	1943.5	0.0	0.0
37	-4.021	0.606	762.94		-56.9	-9.8	-0.7		-13.06	-74.56		2183.4	2079.6	1946.5	0.0	0.0
38	-4.209	1.329	762.09		-56.9	-9.7	-0.7		-12.92	-74.72		2188.2	2083.3	1952.0	0.0	0.0
39	-4.270	1.360	761.25		-57.1	-9.8	-0.6		-13.10	-75.11		2192.5	2090.6	1956.9	0.0	0.0
40	-4.333	1.109	761.04		-57.4	-9.8	-0.6		-13.12	-75.50		2187.6	2088.1	1955.7	0.0	0.0
41	-4.554	1.109	761.88		-57.3	-9.8	-0.6		-13.05	-75.27		2184.0	2085.1	1953.2	0.0	0.0
42	-4.585	1.014	761.67		-57.1	-9.9	-0.7		-13.13	-74.95		2178.5	2082.0	1952.6	0.0	0.0
43	-4.270	0.763	761.52		-56.8	-9.8	-0.5		-13.06	-74.65		2173.6	2078.4	1950.2	0.0	0.0
44	-3.956	0.794	761.59		-56.8	-9.8	-0.4		-13.03	-74.57		2172.4	2076.5	1950.2	0.0	0.0
45	-3.832	0.983	761.95		-56.6	-9.9	-0.5		-13.19	-74.37		2169.9	2075.9	1951.4	0.0	0.0
46	-3.582	1.109	761.87		-56.3	-9.9	-0.6		-13.20	-73.89		2172.4	2077.2	1949.0	0.0	0.0
47	-3.456	1.109	762.01		-56.5	-9.9	-0.5		-13.10	-74.13		2166.3	2072.3	1942.9	0.0	0.0
