

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	2.218	4.564	379.25		-38.9	5.9	0.1		15.62	-103.02		1023.0	-0.6	-1.2	0.0	0.0
2	2.281	4.941	379.25		-38.6	6.1	0.1		16.22	-102.13		1030.9	0.0	2.4	0.0	0.0
3	2.470	4.941	379.60		-38.9	6.2	0.2		16.57	-102.90		1029.1	0.0	2.4	0.0	0.0
4	2.439	5.003	380.45		-39.0	6.2	0.3		16.53	-102.88		1032.8	0.0	-0.6	0.0	0.0
5	2.094	5.004	379.82		-39.3	6.1	0.2		16.37	-103.92		1034.0	0.0	-1.2	0.0	0.0
6	1.969	4.909	378.90		-39.3	6.2	0.2		16.56	-104.11		1038.3	-0.6	2.4	0.0	0.0
7	2.189	4.784	377.77		-39.3	6.1	0.3		16.30	-104.41		1039.5	0.0	1.8	0.0	0.0
8	2.378	4.595	378.27		-39.2	6.1	0.4		16.33	-104.11		1033.4	0.6	-2.4	0.0	0.0
9	2.471	4.470	379.19		-39.1	6.0	0.3		16.07	-103.59		1027.9	0.6	-1.8	0.0	0.0
10	2.314	4.627	379.39		-38.8	6.0	0.2		16.08	-102.58		1024.8	0.0	0.0	0.0	0.0
11	2.627	4.752	379.88		-38.4	6.1	0.3		16.38	-101.48		1030.3	0.0	3.1	0.0	0.0
12	2.753	4.658	379.54		-39.0	6.1	0.4		16.18	-103.15		1021.8	0.0	-0.6	0.0	0.0
13	2.408	4.846	380.18		-39.5	5.9	0.3		15.76	-104.38		1017.5	-0.6	-2.4	0.0	0.0
14	2.189	5.098	379.83		-39.6	6.0	0.3		15.92	-104.75		1017.5	0.0	-1.8	0.0	0.0
15	2.158	4.878	378.69		-39.4	6.1	0.4		16.29	-104.53		1020.6	-0.6	2.4	0.0	0.0
16	2.126	4.532	377.85		-39.5	6.0	0.3		15.93	-104.94		1018.1	0.0	0.0	0.0	0.0
17	2.157	4.438	378.90		-39.1	5.9	0.2		15.79	-103.46		1014.5	0.6	-3.1	0.0	0.0
18	2.376	4.250	380.03		-38.9	6.1	0.2		16.22	-102.73		1016.3	0.6	-4.3	0.0	0.0
19	2.471	4.312	381.16		-38.7	6.2	0.3		16.57	-101.82		1022.4	0.0	-0.6	0.0	0.0
20	2.628	4.501	381.02		-38.7	6.3	0.4		16.78	-101.98		1030.9	0.6	0.6	0.0	0.0
21	2.689	4.752	381.31		-39.3	6.3	0.2		16.64	-103.45		1028.5	0.6	-2.4	0.0	0.0
22	2.282	5.098	380.32		-39.4	6.2	0.2		16.52	-104.05		1027.3	0.0	-3.1	0.0	0.0
23	1.875	4.941	379.75		-39.4	6.2	0.2		16.51	-104.19		1032.2	0.0	-0.6	0.0	0.0
24	2.063	4.470	379.54		-39.5	6.2	0.2		16.51	-104.57		1042.5	0.6	3.1	0.0	0.0
25	1.844	4.438	379.97		-39.5	6.1	0.2		16.34	-104.45		1037.7	-0.6	-1.8	0.0	0.0
26	1.937	4.407	381.09		-39.2	6.2	0.2		16.49	-103.12		1032.8	0.0	-3.1	0.0	0.0
27	2.691	4.218	381.65		-38.8	6.3	0.4		16.79	-101.94		1034.6	0.6	-1.2	0.0	0.0
28	3.256	4.469	381.23		-38.8	6.3	0.5		16.86	-102.17		1040.1	-0.6	3.1	0.0	0.0
