

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	1.830	0.484	538.05		-24.7	13.1	0.2		24.47	-45.89		4685.3	13.4	-9.2	0.0	0.0
2	1.830	0.641	537.35		-24.8	13.1	0.2		24.55	-46.18		792.9	12.8	-9.2	0.0	0.0
3	1.736	0.610	536.43		-24.8	13.1	0.2		24.51	-46.29		-182.5	12.8	-9.8	0.0	0.0
4	1.798	0.578	537.35		-24.8	13.1	0.2		24.45	-46.24		694.0	13.4	-10.4	0.0	0.0
5	1.830	0.641	537.84		-24.6	13.2	0.2		24.59	-45.81		1406.9	12.8	-9.2	0.0	0.0
6	1.673	0.610	537.07		-24.9	13.2	0.2		24.69	-46.34		2002.1	13.4	-9.2	0.0	0.0
7	1.423	0.547	536.72		-25.0	13.2	0.2		24.62	-46.55		2500.8	12.8	-9.2	0.0	0.0
8	1.485	0.578	537.14		-24.8	13.1	0.1		24.56	-46.30		2920.7	11.6	-10.4	0.0	0.0
9	1.642	0.547	537.56		-24.7	13.2	0.2		24.59	-45.90		3275.3	12.8	-9.2	0.0	0.0
10	1.485	0.704	537.35		-25.0	13.3	0.2		24.75	-46.61		3574.4	13.4	-8.5	0.0	0.0
11	1.360	0.767	537.07		-25.1	13.3	0.2		24.76	-46.71		3822.3	13.4	-8.5	0.0	0.0
12	1.297	0.735	537.28		-25.0	13.2	0.1		24.72	-46.58		4029.2	14.0	-7.9	0.0	0.0
13	1.297	0.641	538.20		-24.9	13.2	0.2		24.61	-46.25		4165.3	13.4	-9.2	0.0	0.0
14	1.423	0.767	538.27		-24.9	13.4	0.2		24.92	-46.28		4640.2	12.8	-10.4	0.0	0.0
15	1.392	0.892	537.21		-25.0	13.4	0.2		24.99	-46.63		788.0	12.2	-9.2	0.0	0.0
16	1.298	0.735	536.86		-25.2	13.3	0.2		24.79	-47.05		-210.0	13.4	-8.5	0.0	0.0
17	1.454	0.704	538.48		-25.0	13.3	0.2		24.84	-46.44		470.6	13.4	-8.5	0.0	0.0
18	1.517	0.892	538.55		-25.1	13.4	0.2		24.95	-46.70		1177.4	12.8	-7.9	0.0	0.0
19	1.298	0.892	537.85		-25.3	13.4	0.3		25.02	-47.05		1819.0	12.8	-8.5	0.0	0.0
20	0.985	0.861	537.78		-25.3	13.4	0.3		24.98	-47.09		2346.9	13.4	-9.2	0.0	0.0
21	1.204	0.924	538.34		-25.2	13.4	0.3		24.92	-46.83		2791.9	12.8	-10.4	0.0	0.0
22	1.330	0.955	537.99		-25.2	13.5	0.3		25.15	-46.82		3168.5	13.4	-8.5	0.0	0.0
23	1.204	1.049	537.63		-25.4	13.6	0.3		25.37	-47.26		3484.7	13.4	-8.5	0.0	0.0
24	1.142	1.018	537.71		-25.4	13.5	0.3		25.20	-47.21		3746.0	13.4	-9.2	0.0	0.0
25	1.110	0.955	538.34		-25.3	13.5	0.3		25.10	-47.05		3965.1	13.4	-9.2	0.0	0.0
26	1.048	0.955	538.55		-25.2	13.6	0.3		25.29	-46.92		4111.6	13.4	-9.8	0.0	0.0
27	1.017	1.112	537.99		-25.4	13.6	0.3		25.41	-47.27		4592.6	12.8	-11.0	0.0	0.0
28	0.860	1.112	537.00		-25.4	13.5	0.3		25.26	-47.35		782.5	12.2	-9.2	0.0	0.0
29	0.797	1.112	537.42		-25.5	13.5	0.2		25.15	-47.46		-202.6	13.4	-9.2	0.0	0.0
