

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.097	0.128	232.57		-11.1	-8.0	-0.2		-34.38	-47.84		5146.2	33.6	26.9	0.0	0.0
2	-0.347	-0.312	232.01		-11.4	-7.9	-0.1		-34.18	-48.90		5146.8	33.6	26.2	0.0	0.0
3	-0.722	0.002	234.41		-11.4	-8.1	-0.1		-34.51	-48.78		5147.4	34.2	24.4	0.0	0.0
4	0.061	0.128	232.50		-11.1	-8.1	-0.1		-34.63	-47.61		5148.0	34.2	25.0	0.0	0.0
5	-0.503	-0.155	231.80		-11.6	-7.8	-0.1		-33.75	-49.89		5148.6	33.6	25.6	0.0	0.0
6	-0.692	0.065	234.33		-11.2	-7.8	-0.2		-33.30	-47.73		5148.0	34.2	27.5	0.0	0.0
7	-0.096	0.034	233.20		-11.0	-7.8	-0.1		-33.49	-47.12		5148.6	34.2	26.9	0.0	0.0
8	-0.566	-0.312	232.58		-11.7	-7.9	-0.1		-34.23	-50.45		5149.2	34.2	29.9	0.0	0.0
9	-0.471	0.097	234.19		-11.1	-7.8	-0.1		-33.51	-47.59		5149.2	33.6	29.9	0.0	0.0
10	-0.128	0.191	232.85		-11.2	-7.8	-0.2		-33.49	-48.13		5148.6	33.6	27.5	0.0	0.0
11	-0.568	-0.123	232.08		-11.5	-7.8	-0.3		-33.61	-49.66		5148.0	34.2	26.2	0.0	0.0
12	-0.629	0.222	234.90		-10.9	-7.6	-0.2		-32.48	-46.64		5147.4	33.6	24.4	0.0	0.0
13	-0.096	0.222	232.22		-11.3	-8.0	-0.1		-34.27	-48.85		5147.4	34.2	25.0	0.0	0.0
14	-0.473	0.002	232.36		-11.2	-7.9	-0.2		-33.98	-48.28		5146.8	33.6	21.4	0.0	0.0
15	-0.755	0.317	233.70		-11.1	-7.7	-0.2		-32.93	-47.47		5146.2	33.6	22.0	0.0	0.0
