

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	3.529	-2.161	637.36		-31.0	5.2	0.2		8.27	-48.47		-189.8	12.8	-9.8	0.0	0.0
2	3.591	-2.161	637.85		-30.8	5.1	0.2		8.21	-48.22		112.9	12.2	-10.4	0.0	0.0
3	3.529	-1.972	636.79		-31.2	5.2	0.2		8.28	-48.82		792.9	12.2	-9.2	0.0	0.0
4	3.685	-2.067	638.62		-30.6	5.2	0.2		8.26	-47.89		1519.3	12.8	-9.2	0.0	0.0
5	3.560	-2.130	637.85		-30.8	5.2	0.3		8.36	-48.16		2092.4	12.2	-11.0	0.0	0.0
6	3.623	-2.224	637.57		-30.7	5.0	0.2		8.06	-48.11		2581.9	12.8	-10.4	0.0	0.0
7	3.529	-2.067	637.78		-30.9	5.1	0.2		8.22	-48.32		2991.5	12.8	-9.2	0.0	0.0
8	3.341	-1.972	637.43		-31.0	5.0	0.2		8.05	-48.50		3332.1	12.2	-9.8	0.0	0.0
9	3.372	-1.910	637.92		-30.7	5.1	0.2		8.10	-48.07		3619.0	12.2	-9.2	0.0	0.0
10	3.529	-1.815	637.36		-31.0	5.1	0.3		8.15	-48.61		3863.2	12.8	-9.2	0.0	0.0
11	3.372	-1.878	638.27		-30.8	5.2	0.2		8.35	-48.14		4065.8	13.4	-9.2	0.0	0.0
12	3.027	-1.847	637.85		-30.9	5.2	0.2		8.26	-48.29		4194.0	12.2	-10.4	0.0	0.0
13	2.902	-1.533	638.06		-30.8	5.2	0.2		8.34	-48.26		4674.4	12.8	-9.2	0.0	0.0
14	2.964	-1.564	637.92		-30.9	5.2	0.2		8.27	-48.39		794.7	12.8	-9.2	0.0	0.0
15	3.090	-1.658	639.12		-30.7	5.2	0.1		8.36	-47.90		-205.1	12.2	-9.8	0.0	0.0
16	2.933	-1.533	637.92		-30.8	5.3	0.2		8.43	-48.15		586.6	12.8	-9.8	0.0	0.0
17	3.059	-1.533	638.48		-30.6	5.2	0.2		8.23	-47.80		1303.2	12.2	-9.2	0.0	0.0
