

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.434	1.197	339.16		-9.2	2.0	0.0		5.88	-27.13		868.6	11.0	-11.0	0.0	0.0
2	-0.309	0.946	340.85		-8.8	2.1	0.0		6.01	-25.95		1577.9	12.2	-9.8	0.0	0.0
3	-0.309	0.977	341.13		-8.7	2.1	-0.0		6.15	-25.70		2140.0	10.4	-11.0	0.0	0.0
4	-0.434	1.103	339.79		-9.0	2.1	0.0		6.12	-26.55		2623.5	11.0	-10.4	0.0	0.0
5	-0.341	0.883	340.43		-8.8	2.0	-0.0		5.72	-25.86		3023.9	11.6	-9.8	0.0	0.0
6	-0.341	1.072	340.36		-8.7	2.0	-0.0		5.90	-25.71		3355.3	10.4	-11.0	0.0	0.0
7	-0.497	1.292	339.37		-8.9	2.1	-0.0		6.05	-26.37		3642.2	11.0	-10.4	0.0	0.0
8	-0.498	1.135	340.50		-8.6	2.0	-0.1		5.81	-25.36		3877.2	11.6	-10.4	0.0	0.0
9	-0.435	1.260	340.57		-8.5	2.1	-0.1		6.15	-25.20		4075.0	11.0	-11.0	0.0	0.0
10	-0.372	1.292	340.14		-8.6	2.2	-0.0		6.52	-25.46		4208.0	11.6	-10.4	0.0	0.0
11	-0.467	1.103	340.78		-8.6	2.1	-0.1		6.03	-25.23		4680.5	12.2	-11.0	0.0	0.0
12	-0.279	1.229	341.06		-8.4	2.2	-0.1		6.48	-24.65		792.3	11.6	-10.4	0.0	0.0
13	-0.372	1.260	340.00		-8.7	2.1	-0.0		6.23	-25.58		-195.9	11.0	-10.4	0.0	0.0
14	-0.592	1.292	340.57		-8.5	2.0	-0.1		5.77	-25.20		645.2	11.6	-11.6	0.0	0.0
15	-0.530	1.323	340.21		-8.4	2.1	-0.1		6.11	-24.94		1361.2	11.0	-9.8	0.0	0.0
16	-0.592	1.323	340.00		-8.6	2.1	-0.1		6.14	-25.36		1966.1	11.0	-9.2	0.0	0.0
17	-0.686	1.417	339.86		-8.6	2.0	-0.1		5.84	-25.38		2470.2	11.0	-11.0	0.0	0.0
18	-0.530	1.480	339.65		-8.3	2.0	-0.1		5.90	-24.66		2898.7	11.0	-10.4	0.0	0.0
19	-0.560	1.449	339.65		-8.6	2.1	-0.0		6.19	-25.34		3255.8	11.6	-9.8	0.0	0.0
20	-0.561	1.449	339.37		-8.6	2.0	-0.1		5.76	-25.48		3551.2	11.0	-11.0	0.0	0.0
21	-0.341	1.417	339.65		-8.4	2.1	-0.1		6.06	-24.99		3805.8	11.6	-10.4	0.0	0.0
22	-0.498	1.354	339.72		-8.6	2.1	-0.0		6.08	-25.38		4015.7	12.2	-11.0	0.0	0.0
23	-0.529	1.386	339.08		-8.6	2.0	-0.1		5.91	-25.49		4153.1	11.0	-11.6	0.0	0.0
24	-0.467	1.480	339.65		-8.3	2.0	-0.1		5.76	-24.54		4636.5	11.6	-10.4	0.0	0.0
25	-0.655	1.417	340.00		-8.4	2.0	-0.1		5.92	-24.80		787.4	11.6	-11.0	0.0	0.0
26	-0.749	1.417	339.01		-8.3	2.0	-0.1		5.71	-24.64		-211.8	10.4	-11.0	0.0	0.0
