

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	4.602	-4.513	743.59		-64.5	-5.7	-0.7		-7.47	-86.52		5215.8	36.6	51.3	0.0	0.0
2	4.289	-4.010	745.21		-64.2	-5.8	-0.8		-7.59	-86.02		5215.2	36.0	53.7	0.0	0.0
3	5.073	-3.947	744.22		-64.0	-6.0	-0.7		-7.83	-85.82		5215.2	35.4	59.8	0.0	0.0
4	5.011	-4.450	743.38		-64.2	-5.8	-0.6		-7.57	-86.16		5215.2	35.4	56.8	0.0	0.0
5	4.728	-4.230	744.29		-64.3	-5.9	-0.6		-7.76	-86.24		5215.2	36.0	56.8	0.0	0.0
6	5.105	-3.979	744.79		-64.2	-6.1	-0.5		-7.95	-85.96		5214.6	36.0	53.1	0.0	0.0
7	5.167	-3.916	743.23		-64.0	-6.2	-0.6		-8.07	-85.93		5214.6	35.4	48.8	0.0	0.0
8	5.544	-4.230	744.44		-64.3	-5.9	-0.5		-7.72	-86.17		5214.6	35.4	51.9	0.0	0.0
9	5.262	-3.853	745.14		-63.7	-5.9	-0.4		-7.73	-85.38		5215.2	36.0	51.9	0.0	0.0
10	5.606	-3.790	743.23		-64.2	-6.0	-0.5		-7.88	-86.20		5214.6	35.4	53.7	0.0	0.0
11	5.574	-3.885	743.66		-64.2	-6.0	-0.5		-7.88	-86.10		5215.2	36.0	55.5	0.0	0.0
12	5.575	-3.539	745.84		-63.7	-5.9	-0.4		-7.71	-85.26		5215.8	36.0	56.2	0.0	0.0
13	6.265	-3.822	744.29		-63.9	-6.1	-0.3		-7.96	-85.74		5215.2	35.4	58.6	0.0	0.0
14	6.108	-3.791	743.02		-64.3	-6.1	-0.2		-7.98	-86.36		5215.8	36.0	56.2	0.0	0.0
15	6.015	-3.414	746.20		-64.2	-6.4	-0.2		-8.30	-85.88		5215.2	36.6	53.7	0.0	0.0
16	6.641	-3.351	744.92		-63.6	-6.3	-0.3		-8.18	-85.19		5215.2	36.0	54.3	0.0	0.0
17	7.081	-3.571	743.45		-64.2	-6.2	-0.1		-8.07	-86.16		5215.8	35.4	54.9	0.0	0.0
18	6.516	-3.351	745.42		-64.1	-6.1	-0.2		-7.87	-85.79		5215.8	36.0	53.7	0.0	0.0
19	6.766	-2.974	745.00		-63.7	-6.3	-0.2		-8.16	-85.44		5216.4	36.6	67.1	0.0	0.0
20	7.298	-3.100	744.08		-64.0	-6.3	-0.3		-8.17	-85.93		5215.8	36.0	64.1	0.0	0.0
21	7.142	-3.351	745.71		-63.8	-6.2	-0.2		-8.04	-85.44		5215.8	35.4	57.4	0.0	0.0
22	7.488	-3.131	745.35		-63.5	-6.4	-0.1		-8.28	-85.05		5215.2	35.4	57.4	0.0	0.0
23	7.832	-2.880	743.80		-63.8	-6.5	-0.0		-8.34	-85.71		5215.8	36.0	59.2	0.0	0.0
24	7.613	-3.131	745.29		-64.2	-6.7	-0.1		-8.65	-86.02		5214.6	36.0	55.5	0.0	0.0
25	7.581	-2.817	746.34		-63.5	-6.5	-0.1		-8.36	-85.00		5215.2	35.4	55.5	0.0	0.0
26	8.554	-2.754	744.01		-63.9	-6.5	0.1		-8.36	-85.72		5213.9	35.4	56.2	0.0	0.0
27	8.208	-3.131	744.57		-63.9	-6.4	-0.0		-8.24	-85.63		5214.6	36.0	49.4	0.0	0.0
28	7.738	-2.786	746.20		-63.6	-6.4	-0.1		-8.19	-85.13		5214.6	35.4	52.5	0.0	0.0
29	8.489	-2.660	745.42		-63.6	-6.6	-0.1		-8.45	-85.14		5214.6	35.4	54.9	0.0	0.0
30	8.459	-3.194	744.57		-63.5	-6.5	0.1		-8.33	-85.11		5214.6	35.4	51.9	0.0	0.0
31	8.209	-3.289	746.20		-63.6	-6.6	0.1		-8.47	-85.16		5215.2	36.0	56.2	0.0	0.0
32	8.491	-2.912	745.56		-63.2	-6.7	0.2		-8.61	-84.70		5214.6	37.2	68.4	0.0	0.0
33	8.522	-3.100	745.07		-63.9	-6.8	0.2		-8.70	-85.61		5215.2	36.0	64.7	0.0	0.0
34	8.302	-3.226	746.76		-63.6	-6.7	0.0		-8.56	-84.99		5215.2	35.4	56.8	0.0	0.0
35	8.931	-2.975	746.05		-63.3	-6.6	0.3		-8.44	-84.72		5215.8	35.4	54.3	0.0	0.0
36	8.898	-3.163	745.07		-63.6	-6.6	0.2		-8.48	-85.19		5215.2	35.4	58.0	0.0	0.0
37	8.177	-3.226	745.43		-63.6	-6.6	0.1		-8.56	-85.22		5215.8	36.0	55.5	0.0	0.0
38	8.271	-2.975	745.98		-63.1	-6.6	0.1		-8.52	-84.49		5216.4	35.4	45.2	0.0	0.0
39	8.553	-3.289	745.42		-63.1	-6.6	0.2		-8.54	-84.54		5217.0	35.4	50.7	0.0	0.0
40	8.209	-3.760	744.65		-63.6	-6.7	0.3		-8.68	-85.21		5216.4	36.0	47.0	0.0	0.0
41	7.834	-3.226	746.12		-63.2	-6.7	0.3		-8.60	-84.57		5215.8	36.0	52.5	0.0	0.0
42	8.209	-3.132	745.85		-63.3	-7.0	0.3		-8.98	-84.71		5215.8	36.0	56.8	0.0	0.0
43	7.801	-3.603	744.64		-63.3	-6.7	0.2		-8.67	-84.80		5215.8	35.4	51.9	0.0	0.0
44	7.834	-3.509	746.48		-63.3	-6.6	0.3		-8.51	-84.60		5215.2	35.4	53.1	0.0	0.0
45	7.896	-3.352	746.05		-63.2	-6.7	0.3		-8.61	-84.55		5214.6	35.4	61.0	0.0	0.0
46	7.237	-3.289	743.94		-63.3	-6.7	0.2		-8.70	-84.94		5213.9	36.0	58.6	0.0	0.0
47	7.237	-3.289	746.20		-63.2	-6.8	0.2		-8.74	-84.59		5215.2	36.6	57.4	0.0	0.0
48	7.332	-3.163	746.69		-62.5	-6.6	0.3		-8.58	-83.52		5213.9	36.0	54.9	0.0	0.0
49	7.300	-3.352	743.80		-63.2	-6.9	0.3		-8.90	-84.85		5215.2	36.0	61.6	0.0	0.0
50	6.893	-3.352	745.42		-63.2	-6.8	0.3		-8.78	-84.64		5215.2	36.0	62.3	0.0	0.0
51	6.831	-2.881	746.33		-62.9	-6.9	0.3		-8.92	-84.12		5214.6	35.4	56.8	0.0	0.0
52	7.174	-2.881	744.07		-63.0	-6.9	0.2		-8.90	-84.53		5215.8	36.0	58.6	0.0	0.0
53	7.018	-3.069	744.50		-63.1	-6.7	0.3		-8.67	-84.58		5215.8	36.0	48.2	0.0	0.0
54	6.486	-2.692	746.97		-62.9	-6.5	0.3		-8.38	-84.13		5215.8	35.4	48.2	0.0	0.0
55	6.610	-2.284	744.78		-62.9	-6.8	0.1		-8.78	-84.32		5216.4	36.0	53.1	0.0	0.0
56	6.704	-2.661	744.22		-63.0	-6.8	0.1		-8.85	-84.57		5215.8	36.0	50.7	0.0	0.0
57	6.329	-2.567	746.90		-62.5	-6.5	0.3		-8.44	-83.60		5217.0	35.4	49.4	0.0	0.0
58	6.768	-2.095	744.99		-62.8	-6.9	0.3		-8.99	-84.17		5217.0	35.4	56.2	0.0	0.0
59	6.548	-2.347	744.07		-62.9	-6.8	0.3		-8.86	-84.40		5215.8	36.0	56.2	0.0	0.0
60	6.109	-2.190	745.91		-62.8	-6.8	0.2		-8.89	-84.09		5215.8	35.4	58.6	0.0	0.0
61	6.894	-1.813	745.77		-62.5	-6.7	0.4		-8.69	-83.76		5215.8	35.4	53.1	0.0	0.0
62	6.767	-1.875	744.00		-62.6	-6.6	0.2		-8.60	-84.08		5215.2	35.4	52.5	0.0	0.0
