

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.017	1.852	737.10		3.1	6.8	0.3		9.19	4.10		5214.6	36.0	55.5	0.0	0.0
2	-0.389	1.852	736.47		2.8	6.9	0.5		9.40	3.77		5215.2	35.4	50.7	0.0	0.0
3	-0.420	1.852	736.39		3.1	6.8	0.4		9.28	4.11		5214.6	36.0	50.7	0.0	0.0
4	-0.608	2.040	736.75		2.8	7.0	0.4		9.42	3.76		5214.6	36.0	53.1	0.0	0.0
5	-0.577	1.726	734.63		2.7	6.6	0.3		8.98	3.62		5213.9	35.4	44.6	0.0	0.0
6	-0.295	1.852	735.90		2.7	6.8	0.4		9.18	3.56		5215.2	36.0	51.3	0.0	0.0
7	-0.607	1.820	734.14		2.5	6.7	0.5		9.03	3.28		5215.2	36.0	51.9	0.0	0.0
8	-0.545	1.915	735.54		3.0	6.8	0.5		9.29	4.01		5215.8	35.4	56.2	0.0	0.0
9	-0.921	2.009	734.00		2.3	6.8	0.5		9.22	3.11		5215.8	36.0	59.2	0.0	0.0
10	-0.608	1.663	736.32		2.8	6.6	0.4		8.96	3.77		5216.4	35.4	53.1	0.0	0.0
11	-0.795	1.726	735.13		2.3	6.7	0.5		9.04	3.07		5216.4	35.4	58.6	0.0	0.0
12	-0.639	1.475	735.75		2.9	6.6	0.4		8.93	3.84		5215.8	36.0	55.5	0.0	0.0
13	-0.827	1.632	736.04		2.8	6.8	0.4		9.22	3.67		5215.8	36.6	53.7	0.0	0.0
14	-1.078	1.569	734.91		2.7	6.8	0.3		9.26	3.63		5216.4	36.6	58.0	0.0	0.0
15	-0.765	1.695	736.32		2.6	7.0	0.4		9.49	3.51		5215.8	36.0	48.2	0.0	0.0
16	-0.669	1.695	734.49		2.4	7.0	0.5		9.45	3.15		5215.2	35.4	51.3	0.0	0.0
17	-0.418	1.506	736.25		3.0	7.1	0.5		9.59	4.07		5215.2	36.0	54.9	0.0	0.0
18	-0.983	1.601	734.49		2.5	7.1	0.5		9.57	3.31		5214.6	36.0	51.3	0.0	0.0
19	-0.890	1.444	735.96		2.9	7.0	0.4		9.54	3.92		5215.2	36.0	54.3	0.0	0.0
20	-1.109	1.475	735.55		2.3	7.1	0.4		9.63	3.02		5214.6	36.0	58.6	0.0	0.0
21	-0.984	1.067	734.56		2.5	6.8	0.4		9.28	3.36		5214.6	35.4	56.8	0.0	0.0
22	-0.858	1.349	736.25		2.5	7.1	0.4		9.60	3.39		5214.6	35.4	59.2	0.0	0.0
23	-1.236	1.695	734.56		2.4	6.9	0.2		9.40	3.18		5213.9	35.4	52.5	0.0	0.0
24	-1.048	1.664	736.46		2.6	7.0	0.2		9.50	3.46		5213.9	36.0	58.0	0.0	0.0
25	-1.047	1.412	734.70		2.3	6.9	0.3		9.38	3.03		5215.2	36.0	58.6	0.0	0.0
26	-0.702	0.941	736.60		2.8	7.0	0.4		9.52	3.75		5215.2	35.4	54.9	0.0	0.0
27	-0.952	0.941	735.62		2.4	7.2	0.5		9.75	3.28		5215.8	36.0	58.0	0.0	0.0
28	-0.826	0.847	736.74		3.0	7.1	0.5		9.61	4.02		5215.8	36.0	50.1	0.0	0.0
29	-0.983	1.004	736.26		2.3	7.1	0.5		9.59	3.09		5217.0	35.4	48.2	0.0	0.0
30	-0.952	0.721	734.49		2.3	6.8	0.4		9.27	3.14		5216.4	35.4	54.3	0.0	0.0
31	-0.795	0.752	736.11		2.2	6.9	0.5		9.37	3.00		5215.8	35.4	51.9	0.0	0.0
32	-0.952	0.815	734.49		2.1	6.9	0.5		9.30	2.82		5216.4	34.8	49.4	0.0	0.0
33	-0.920	0.941	736.25		2.5	7.0	0.5		9.53	3.31		5216.4	35.4	64.1	0.0	0.0
34	-1.202	0.972	734.07		1.8	6.9	0.4		9.33	2.39		5215.8	35.4	60.4	0.0	0.0
35	-0.858	0.658	736.05		2.3	6.8	0.4		9.18	3.08		5215.8	36.0	58.0	0.0	0.0
36	-1.139	0.595	735.70		2.0	6.9	0.5		9.29	2.69		5215.2	36.0	51.9	0.0	0.0
37	-1.046	0.313	735.34		2.5	6.8	0.4		9.25	3.42		5214.6	36.0	53.1	0.0	0.0
38	-1.171	0.501	735.69		2.2	7.0	0.4		9.49	3.01		5214.6	36.0	53.7	0.0	0.0
39	-1.454	0.501	734.28		2.3	7.0	0.3		9.46	3.13		5213.9	35.4	53.7	0.0	0.0
40	-1.108	0.470	736.18		2.2	7.1	0.4		9.57	2.99		5214.6	36.0	56.2	0.0	0.0
41	-0.919	0.344	734.14		2.0	7.0	0.5		9.49	2.71		5215.2	36.0	50.1	0.0	0.0
42	-1.139	0.313	735.55		2.5	7.2	0.4		9.70	3.44		5214.6	35.4	49.4	0.0	0.0
43	-1.955	0.281	734.35		2.1	7.1	0.3		9.63	2.84		5215.2	36.6	55.5	0.0	0.0
44	-1.674	0.061	734.91		2.4	7.0	0.3		9.50	3.22		5214.6	36.0	53.1	0.0	0.0
45	-1.705	0.124	734.64		1.8	7.0	0.3		9.46	2.48		5214.6	36.0	51.9	0.0	0.0
46	-1.642	-0.127	734.14		2.1	6.9	0.3		9.29	2.89		5215.8	36.0	66.5	0.0	0.0
47	-1.892	0.187	734.99		2.1	7.0	0.3		9.47	2.82		5215.2	36.0	61.0	0.0	0.0
48	-2.175	0.439	733.72		2.0	6.9	0.1		9.30	2.76		5215.8	36.0	55.5	0.0	0.0
49	-1.893	0.313	735.41		2.2	7.0	0.2		9.50	3.02		5215.8	35.4	54.3	0.0	0.0
50	-1.893	-0.127	734.07		2.0	6.8	0.2		9.23	2.70		5216.4	36.0	56.2	0.0	0.0
51	-1.704	-0.316	735.62		2.6	7.0	0.4		9.45	3.50		5216.4	36.0	58.6	0.0	0.0
52	-2.079	-0.064	734.28		2.2	7.0	0.4		9.44	2.94		5217.0	36.0	58.6	0.0	0.0
53	-1.922	-0.190	734.91		2.6	6.9	0.4		9.28	3.49		5215.8	35.4	58.0	0.0	0.0
54	-2.048	-0.190	733.93		1.9	6.7	0.4		9.09	2.60		5215.8	35.4	52.5	0.0	0.0
55	-1.923	-0.379	733.15		2.0	6.6	0.4		8.85	2.74		5215.8	36.0	52.5	0.0	0.0
56	-1.828	-0.096	734.43		1.8	6.7	0.5		9.07	2.41		5215.8	35.4	54.3	0.0	0.0
57	-2.048	-0.064	732.59		1.9	6.6	0.4		8.89	2.63		5214.6	35.4	53.1	0.0	0.0
58	-1.985	0.156	734.07		2.0	6.6	0.5		8.92	2.74		5214.6	36.0	51.3	0.0	0.0
59	-2.205	0.093	732.81		1.6	6.5	0.4		8.76	2.11		5213.9	36.0	72.0	0.0	0.0
60	-1.860	-0.221	734.64		2.2	6.4	0.4		8.58	2.97		5214.6	35.4	65.3	0.0	0.0
61	-2.048	-0.096	733.23		1.9	6.5	0.5		8.73	2.65		5214.6	36.0	57.4	0.0	0.0
62	-1.735	-0.190	733.79		2.3	6.4	0.4		8.67	3.18		5214.6	35.4	54.3	0.0	0.0
63	-1.640	0.093	734.07		2.0	6.4	0.5		8.70	2.69		5214.6	36.0	54.3	0.0	0.0
64	-1.609	-0.096	732.67		1.8	6.4	0.4		8.62	2.49		5215.8	36.0	53.7	0.0	0.0
65	-1.170	0.061	734.43		2.0	6.5	0.5		8.80	2.72		5214.6	36.0	55.5	0.0	0.0
66	-1.138	0.187	732.87		2.0	6.5	0.6		8.75	2.77		5214.6	36.0	56.8	0.0	0.0
67	-1.359	0.093	734.56		2.5	6.6	0.5		8.89	3.35		5215.8	35.4	47.0	0.0	0.0
68	-1.861	0.344	732.88		1.8	6.5	0.4		8.72	2.45		5215.8	35.4	50.7	0.0	0.0
69	-1.485	0.250	734.29		2.2	6.3	0.4		8.49	2.97		5215.8	36.0	54.9	0.0	0.0
70	-1.297	0.312	733.02		1.8	6.3	0.5		8.51	2.39		5216.4	35.4	54.3	0.0	0.0
71	-1.078	0.124	733.02		2.2	6.2	0.4		8.38	2.93		5216.4	36.0	54.9	0.0	0.0
72	-1.203	0.564	733.94		1.9	6.2	0.4		8.38	2.62		5215.8	35.4	56.8	0.0	0.0
73	-1.266	0.658	732.38		1.9	6.1	0.3		8.23	2.57		5215.8	36.0	55.5	0.0	0.0
74	-0.891	0.501	734.99		2.2	6.1	0.3		8.30	2.91		5215.8	36.0	54.3	0.0	0.0
75	-0.859	0.375	733.30		2.0	6.0	0.4		8.15	2.65		5215.8	35.4	44.6	0.0	0.0
76	-0.513	0.312	735.70		2.6	6.2	0.6		8.38	3.54		5215.2	36.0	50.7	0.0	0.0
77	-0.763	0.469	734.50		2.2	6.2	0.6		8.43	2.94		5214.6	35.4	51.9	0.0	0.0
78	-0.639	0.406	734.36		2.5	6.0	0.6		8.17	3.41		5215.2	35.4	54.3	0.0	0.0
79	-0.482	0.626	733.94		1.9	5.9	0.6		8.08	2.61		5214.6	35.4	55.5	0.0	0.0
80	-0.169	0.375	733.30		2.0	5.6	0.6		7.68	2.76		5215.2	36.0	50.1	0.0	0.0
