

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.699	-0.882	598.80		-28.5	-5.1	-0.1		-8.52	-47.56		689.7	11.6	-10.4	0.0	0.0
2	0.887	-0.945	598.17		-28.8	-5.2	-0.1		-8.58	-48.15		1412.4	12.2	-11.0	0.0	0.0
3	0.824	-0.976	599.79		-28.5	-5.1	-0.1		-8.42	-47.41		2011.2	12.2	-10.4	0.0	0.0
4	1.012	-1.165	598.88		-28.7	-5.3	-0.1		-8.77	-47.89		2516.0	11.6	-9.8	0.0	0.0
5	0.855	-1.196	597.82		-29.0	-5.2	-0.0		-8.61	-48.40		2939.6	11.6	-9.8	0.0	0.0
6	0.793	-0.914	598.45		-28.8	-5.3	-0.0		-8.79	-48.00		3293.7	12.2	-10.4	0.0	0.0
7	1.200	-0.882	598.52		-28.6	-5.4	-0.0		-8.99	-47.77		3588.5	12.8	-9.8	0.0	0.0
8	1.169	-0.914	598.38		-28.8	-5.2	-0.0		-8.63	-48.04		3836.9	11.0	-11.0	0.0	0.0
9	1.012	-0.819	599.51		-28.6	-5.2	-0.0		-8.70	-47.63		4046.3	11.6	-11.6	0.0	0.0
10	0.886	-0.757	598.74		-28.8	-5.2	-0.1		-8.62	-48.12		4186.0	12.2	-11.0	0.0	0.0
11	0.886	-0.976	598.59		-28.8	-5.2	-0.1		-8.66	-48.05		4667.6	12.8	-10.4	0.0	0.0
12	1.043	-1.008	599.79		-28.5	-5.2	-0.0		-8.53	-47.41		792.3	12.8	-10.4	0.0	0.0
13	1.168	-1.008	597.61		-28.9	-5.4	-0.1		-8.99	-48.26		-210.0	12.2	-9.8	0.0	0.0
14	1.168	-0.914	598.74		-28.8	-5.3	-0.1		-8.81	-48.05		471.8	11.6	-10.4	0.0	0.0
15	1.200	-0.757	599.02		-28.7	-5.5	-0.0		-9.05	-47.90		1182.3	11.0	-11.0	0.0	0.0
16	1.075	-0.882	598.60		-28.8	-5.5	-0.0		-9.06	-48.06		1829.9	11.6	-11.0	0.0	0.0
17	1.044	-0.976	599.37		-28.7	-5.3	-0.0		-8.79	-47.77		2362.8	12.2	-10.4	0.0	0.0
18	1.200	-1.071	598.74		-28.8	-5.4	-0.1		-8.97	-48.04		2810.8	11.6	-9.8	0.0	0.0
19	0.917	-0.914	597.82		-28.9	-5.4	-0.1		-8.94	-48.35		3185.6	12.8	-9.8	0.0	0.0
20	1.011	-0.819	598.95		-28.6	-5.4	-0.1		-8.92	-47.68		3499.4	12.2	-10.4	0.0	0.0
21	1.294	-0.914	599.02		-28.5	-5.3	-0.1		-8.76	-47.51		3761.8	11.6	-10.4	0.0	0.0
22	1.044	-1.071	598.38		-28.9	-5.4	-0.0		-9.01	-48.16		3982.8	12.2	-11.0	0.0	0.0
23	1.075	-0.914	599.30		-28.6	-5.5	-0.0		-9.05	-47.74		4132.9	11.6	-10.4	0.0	0.0
24	1.043	-0.945	598.24		-28.8	-5.5	-0.1		-9.09	-48.05		4620.0	12.2	-9.2	0.0	0.0
25	1.012	-1.039	598.81		-28.7	-5.5	-0.0		-9.21	-47.94		784.3	12.2	-10.4	0.0	0.0
26	1.138	-0.820	598.45		-28.5	-5.5	0.0		-9.06	-47.62		-203.9	12.2	-10.4	0.0	0.0
27	0.980	-0.914	597.68		-28.8	-5.4	-0.0		-9.02	-48.10		237.4	11.6	-9.8	0.0	0.0
28	0.792	-0.819	598.95		-28.7	-5.4	-0.1		-8.97	-47.94		927.2	11.0	-11.0	0.0	0.0
29	0.980	-0.788	599.02		-28.6	-5.5	-0.0		-9.19	-47.77		1626.7	11.0	-10.4	0.0	0.0
30	0.918	-1.039	598.53		-28.7	-5.3	-0.0		-8.89	-47.90		2191.9	12.2	-9.8	0.0	0.0
31	0.949	-1.071	599.09		-28.7	-5.5	-0.0		-9.17	-47.79		2667.4	12.2	-9.2	0.0	0.0
32	1.169	-0.977	597.82		-28.8	-5.7	-0.0		-9.42	-48.15		3067.2	12.2	-10.4	0.0	0.0
