

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.668	0.067	716.36		-18.0	13.9	0.3		19.48	-25.09		4104.9	13.4	-9.2	0.0	0.0
2	0.636	0.067	715.38		-18.0	13.8	0.2		19.34	-25.12		4294.7	14.6	-9.8	0.0	0.0
3	0.762	0.193	717.21		-17.8	13.9	0.2		19.39	-24.79		4062.7	12.8	-11.0	0.0	0.0
4	0.888	0.161	714.88		-18.2	13.9	0.3		19.51	-25.44		635.4	12.8	-9.2	0.0	0.0
5	0.793	0.036	716.36		-17.7	14.0	0.3		19.59	-24.65		-135.5	12.8	-10.4	0.0	0.0
6	0.573	0.036	715.23		-18.0	14.0	0.2		19.65	-25.12		728.8	13.4	-10.4	0.0	0.0
7	0.636	-0.059	716.15		-18.1	14.0	0.2		19.54	-25.22		1446.6	13.4	-9.8	0.0	0.0
8	0.605	0.036	716.23		-18.1	14.0	0.2		19.59	-25.25		2039.3	12.8	-9.2	0.0	0.0
9	0.448	0.036	716.15		-18.0	14.0	0.1		19.56	-25.12		2536.8	13.4	-10.4	0.0	0.0
10	0.761	0.036	716.36		-17.9	14.1	0.2		19.69	-24.98		2956.7	12.8	-9.8	0.0	0.0
11	0.542	-0.027	716.36		-17.9	14.1	0.2		19.72	-24.92		3304.6	13.4	-9.2	0.0	0.0
12	0.574	-0.121	716.22		-17.7	14.0	0.2		19.52	-24.76		3600.7	13.4	-9.2	0.0	0.0
13	0.668	-0.184	716.22		-18.0	14.0	0.3		19.62	-25.08		3844.8	12.8	-9.2	0.0	0.0
14	0.793	-0.153	715.94		-17.9	13.9	0.2		19.43	-25.04		4053.0	13.4	-9.8	0.0	0.0
15	0.762	0.004	716.30		-18.1	14.0	0.3		19.57	-25.22		4187.9	14.0	-9.2	0.0	0.0
16	0.668	-0.121	715.45		-18.1	13.9	0.2		19.49	-25.30		4666.4	14.0	-9.2	0.0	0.0
17	0.605	-0.153	717.63		-17.6	14.1	0.2		19.62	-24.55		792.3	13.4	-9.8	0.0	0.0
18	0.825	-0.027	715.52		-18.1	14.0	0.3		19.62	-25.27		-208.8	12.8	-9.2	0.0	0.0
19	1.044	-0.121	717.00		-17.7	14.1	0.3		19.67	-24.70		509.1	13.4	-9.8	0.0	0.0
20	0.699	-0.216	715.94		-17.9	14.1	0.3		19.74	-24.98		1220.2	14.0	-9.8	0.0	0.0
21	0.605	-0.310	716.58		-18.1	14.0	0.2		19.52	-25.20		1856.8	14.0	-9.2	0.0	0.0
22	0.699	-0.184	716.43		-17.9	14.1	0.2		19.74	-25.04		2384.2	13.4	-9.8	0.0	0.0
23	0.542	-0.027	716.08		-18.1	14.1	0.1		19.73	-25.31		2826.1	13.4	-9.2	0.0	0.0
24	0.699	-0.153	717.14		-17.8	14.2	0.2		19.82	-24.86		3197.2	13.4	-8.5	0.0	0.0
25	0.699	-0.341	716.65		-18.0	14.3	0.2		19.96	-25.17		3508.5	13.4	-9.8	0.0	0.0
26	0.793	-0.373	716.79		-17.8	14.1	0.2		19.68	-24.78		3767.3	13.4	-9.2	0.0	0.0
27	0.762	-0.436	716.58		-18.1	14.1	0.3		19.70	-25.25		3986.4	13.4	-9.8	0.0	0.0
28	0.762	-0.530	716.51		-18.0	14.0	0.2		19.62	-25.16		4133.6	12.8	-10.4	0.0	0.0
29	0.793	-0.373	717.07		-18.1	14.1	0.3		19.67	-25.26		4618.8	13.4	-9.2	0.0	0.0
30	0.699	-0.404	716.01		-18.3	14.0	0.2		19.65	-25.48		784.3	12.8	-9.2	0.0	0.0
31	0.699	-0.498	717.63		-18.0	14.2	0.2		19.76	-25.07		-205.7	12.8	-9.8	0.0	0.0
32	0.668	-0.373	716.44		-18.3	14.2	0.3		19.84	-25.47		275.3	13.4	-8.5	0.0	0.0
33	0.888	-0.436	717.42		-18.0	14.1	0.3		19.76	-25.05		970.5	13.4	-10.4	0.0	0.0
34	0.731	-0.561	716.58		-18.1	14.2	0.3		19.87	-25.19		1659.6	12.8	-9.2	0.0	0.0
35	0.574	-0.624	717.28		-18.1	14.1	0.2		19.68	-25.21		2217.5	12.2	-9.2	0.0	0.0
36	0.762	-0.467	717.71		-18.3	14.2	0.2		19.88	-25.42		2684.5	12.2	-9.8	0.0	0.0
37	0.636	-0.341	717.00		-18.4	14.2	0.2		19.82	-25.61		3080.6	12.8	-9.8	0.0	0.0
38	0.668	-0.341	718.06		-18.1	14.2	0.2		19.85	-25.17		3409.0	12.8	-11.0	0.0	0.0
39	0.668	-0.498	717.43		-18.3	14.3	0.2		20.02	-25.43		3688.0	12.8	-9.8	0.0	0.0
40	0.731	-0.530	717.92		-18.0	14.3	0.3		19.89	-25.06		3917.5	12.8	-9.8	0.0	0.0
41	0.669	-0.530	717.07		-18.2	14.2	0.3		19.84	-25.41		4106.7	13.4	-10.4	0.0	0.0
42	0.794	-0.718	717.14		-18.2	14.0	0.3		19.62	-25.38		4308.7	12.8	-10.4	0.0	0.0
43	0.762	-0.624	717.85		-18.2	14.2	0.3		19.81	-25.36		3879.0	13.4	-9.8	0.0	0.0
44	0.574	-0.467	716.51		-18.5	14.1	0.3		19.68	-25.76		587.8	12.2	-11.0	0.0	0.0
45	0.669	-0.561	717.92		-18.2	14.3	0.3		19.89	-25.33		-119.0	12.2	-10.4	0.0	0.0
46	0.637	-0.498	717.14		-18.3	14.2	0.3		19.79	-25.55		731.9	12.2	-10.4	0.0	0.0
47	0.920	-0.436	717.21		-18.2	14.1	0.3		19.74	-25.41		1455.2	13.4	-9.2	0.0	0.0
48	0.700	-0.530	716.93		-18.3	14.3	0.3		20.02	-25.47		2042.4	13.4	-9.2	0.0	0.0
49	0.480	-0.718	717.07		-18.3	14.1	0.2		19.73	-25.46		2543.5	13.4	-9.2	0.0	0.0
50	0.512	-0.561	717.71		-18.4	14.2	0.3		19.87	-25.63		2957.3	13.4	-9.8	0.0	0.0
51	0.481	-0.467	716.58		-18.6	14.3	0.2		19.97	-26.00		3310.1	13.4	-9.2	0.0	0.0
52	0.418	-0.341	718.20		-18.3	14.3	0.2		19.97	-25.44		3601.3	13.4	-9.2	0.0	0.0
53	0.543	-0.498	716.72		-18.6	14.3	0.2		19.96	-25.89		3848.5	13.4	-8.5	0.0	0.0
54	0.512	-0.655	718.34		-18.0	14.4	0.2		20.00	-25.04		4052.4	14.0	-9.2	0.0	0.0
55	0.418	-0.561	716.72		-18.4	14.3	0.3		20.03	-25.67		4192.2	13.4	-9.2	0.0	0.0
56	0.543	-0.718	717.35		-18.4	14.2	0.3		19.76	-25.61		4667.6	13.4	-10.4	0.0	0.0
57	0.543	-0.498	717.43		-18.4	14.3	0.3		19.91	-25.59		792.3	13.4	-9.2	0.0	0.0
58	0.324	-0.373	716.86		-18.5	14.2	0.3		19.78	-25.78		-209.4	12.8	-9.8	0.0	0.0
59	0.450	-0.467	717.43		-18.3	14.3	0.3		19.94	-25.54		518.2	12.2	-11.0	0.0	0.0
60	0.262	-0.498	717.28		-18.4	14.3	0.3		19.90	-25.65		1227.5	12.8	-11.0	0.0	0.0
61	0.606	-0.435	717.43		-18.3	14.2	0.3		19.78	-25.54		1866.6	13.4	-8.5	0.0	0.0
62	0.638	-0.435	717.43		-18.4	14.3	0.4		19.98	-25.65		2388.5	12.8	-9.2	0.0	0.0
63	0.386	-0.593	716.93		-18.3	14.2	0.2		19.83	-25.52		2832.8	13.4	-9.8	0.0	0.0
64	0.355	-0.498	717.92		-18.4	14.4	0.2		20.01	-25.60		3201.5	14.0	-9.8	0.0	0.0
65	0.261	-0.404	716.72		-18.6	14.3	0.2		20.02	-25.89		3513.4	14.0	-9.2	0.0	0.0
66	0.230	-0.373	718.27		-18.3	14.4	0.2		20.11	-25.46		3771.6	12.8	-9.8	0.0	0.0
67	0.355	-0.435	717.00		-18.5	14.4	0.2		20.05	-25.72		3990.1	13.4	-9.2	0.0	0.0
68	0.418	-0.624	718.34		-18.1	14.4	0.3		20.07	-25.15		4136.0	13.4	-9.2	0.0	0.0
69	0.324	-0.561	716.65		-18.4	14.3	0.3		20.01	-25.70		4621.9	13.4	-9.2	0.0	0.0
70	0.449	-0.781	717.14		-18.4	14.2	0.2		19.81	-25.64		786.2	13.4	-10.4	0.0	0.0
71	0.512	-0.687	717.28		-18.3	14.3	0.3		19.95	-25.48		-206.3	13.4	-9.8	0.0	0.0
72	0.324	-0.435	716.86		-18.6	14.2	0.3		19.88	-25.89		290.5	13.4	-9.2	0.0	0.0
73	0.450	-0.404	717.14		-18.3	14.3	0.3		20.02	-25.44		987.0	12.8	-9.2	0.0	0.0
74	0.324	-0.467	716.93		-18.4	14.3	0.3		19.90	-25.58		1671.9	13.4	-9.2	0.0	0.0
75	0.544	-0.436	717.71		-18.2	14.3	0.3		19.90	-25.31		2227.9	12.8	-9.8	0.0	0.0
76	0.607	-0.436	716.79		-18.5	14.4	0.4		20.12	-25.75		2696.1	13.4	-9.8	0.0	0.0
77	0.481	-0.593	716.86		-18.2	14.3	0.3		19.92	-25.39		3087.3	13.4	-9.8	0.0	0.0
78	0.293	-0.593	717.78		-18.4	14.4	0.3		20.08	-25.66		3417.0	13.4	-9.8	0.0	0.0
79	0.324	-0.561	716.51		-18.6	14.4	0.3		20.05	-25.97		3691.0	13.4	-9.8	0.0	0.0
80	0.386	-0.373	718.13		-18.3	14.5	0.2		20.16	-25.52		3923.6	13.4	-9.2	0.0	0.0
81	0.261	-0.310	717.21		-18.4	14.4	0.2		20.13	-25.69		4106.7	13.4	-9.2	0.0	0.0
82	0.481	-0.498	718.20		-18.2	14.4	0.3		20.08	-25.38		4327.0	13.4	-9.8	0.0	0.0
83	0.387	-0.467	717.43		-18.3	14.5	0.3		20.25	-25.48		3711.2	13.4	-9.2	0.0	0.0
84	0.355	-0.624	717.71		-18.5	14.2	0.3		19.83	-25.68		545.1	13.4	-10.4	0.0	0.0
85	0.575	-0.655	717.14		-18.4	14.3	0.3		19.99	-25.59		-99.5	12.8	-9.8	0.0	0.0
86	0.418	-0.435	717.43		-18.5	14.3	0.3		19.97	-25.76		748.9	12.8	-9.2	0.0	0.0
87	0.512	-0.373	717.42		-18.3	14.4	0.3		20.05	-25.49		1469.2	13.4	-9.2	0.0	0.0
88	0.325	-0.436	716.93		-18.6	14.3	0.3		19.93	-25.86		2055.8	13.4	-9.8	0.0	0.0
89	0.419	-0.436	717.71		-18.1	14.3	0.3		19.90	-25.26		2550.2	12.8	-9.2	0.0	0.0
90	0.544	-0.467	717.36		-18.5	14.4	0.4		20.07	-25.78		2967.1	13.4	-9.2	0.0	0.0
91	0.669	-0.561	716.86		-18.4	14.2	0.3		19.90	-25.66		3314.4	13.4	-9.8	0.0	0.0
92	0.512	-0.530	717.78		-18.3	14.3	0.3		19.95	-25.50		3608.0	13.4	-9.2	0.0	0.0
93	0.450	-0.561	716.72		-18.5	14.4	0.3		20.06	-25.83		3850.3	13.4	-9.2	0.0	0.0
94	0.387	-0.435	717.78		-18.4	14.4	0.3		20.12	-25.55		4057.9	13.4	-9.8	0.0	0.0
95	0.355	-0.404	716.79		-18.5	14.4	0.3		20.04	-25.75		4192.2	13.4	-9.2	0.0	0.0
96	0.606	-0.624	717.99		-18.2	14.4	0.3		20.04	-25.35		4671.9	13.4	-8.5	0.0	0.0
97	0.606	-0.655	717.50		-18.3	14.5	0.3		20.27	-25.50		792.9	12.8	-9.2	0.0	0.0
98	0.543	-0.624	717.36		-18.5	14.3	0.3		19.90	-25.72		-209.4	12.8	-9.8	0.0	0.0
99	0.575	-0.718	717.00		-18.5	14.2	0.3		19.89	-25.81		529.8	12.8	-9.2	0.0	0.0
100	0.544	-0.750	716.65		-18.6	14.2	0.3		19.81	-25.91		1244.6	13.4	-9.2	0.0	0.0
101	0.606	-0.561	717.28		-18.4	14.2	0.3		19.88	-25.59		1873.9	12.8	-8.5	0.0	0.0
102	0.481	-0.561	716.16		-18.7	14.2	0.3		19.87	-26.12		2399.4	12.8	-9.8	0.0	0.0
103	0.513	-0.655	717.50		-18.2	14.2	0.3		19.82	-25.39		2838.3	13.4	-9.2	0.0	0.0
104	0.513	-0.624	717.43		-18.5	14.3	0.4		19.91	-25.80		3209.4	13.4	-8.5	0.0	0.0
105	0.764	-0.718	716.79		-18.5	14.2	0.4		19.85	-25.79		3517.1	12.8	-9.8	0.0	0.0
106	0.638	-0.687	717.36		-18.4	14.3	0.3		19.90	-25.56		3776.5	12.8	-9.8	0.0	0.0
107	0.324	-0.687	716.44		-18.5	14.3	0.3		19.93	-25.78		3993.2	12.8	-9.2	0.0	0.0
108	0.544	-0.813	718.06		-18.4	14.4	0.3		20.01	-25.64		4140.3	13.4	-9.2	0.0	0.0
109	0.418	-0.655	716.65		-18.6	14.3	0.3		20.01	-25.91		4623.7	14.0	-9.2	0.0	0.0
110	0.512	-0.593	717.92		-18.2	14.3	0.2		19.91	-25.38		786.2	14.0	-9.8	0.0	0.0
