

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-1.438	2.982	759.87		-23.3	-7.8	-0.4		-10.29	-30.79		5215.2	36.0	51.9	0.0	0.0
2	-1.689	2.919	760.86		-23.6	-7.6	-0.4		-10.12	-31.16		5215.2	35.4	49.4	0.0	0.0
3	-1.532	2.950	759.52		-23.5	-7.8	-0.5		-10.38	-31.09		5215.8	36.0	55.5	0.0	0.0
4	-1.187	2.982	761.08		-23.6	-7.7	-0.4		-10.11	-31.08		5215.8	36.6	53.7	0.0	0.0
5	-1.406	2.919	758.89		-23.6	-7.7	-0.4		-10.20	-31.24		5215.8	36.0	53.1	0.0	0.0
6	-1.344	2.982	760.44		-23.3	-7.6	-0.4		-10.11	-30.72		5217.0	36.0	58.0	0.0	0.0
7	-1.470	3.233	759.59		-23.6	-7.7	-0.5		-10.26	-31.17		5215.8	35.4	53.1	0.0	0.0
8	-0.969	2.887	761.14		-23.1	-7.8	-0.5		-10.31	-30.43		5215.8	35.4	57.4	0.0	0.0
9	-1.031	2.542	759.95		-23.5	-7.8	-0.4		-10.25	-31.00		5216.4	35.4	59.2	0.0	0.0
10	-0.780	2.259	760.86		-23.0	-7.8	-0.4		-10.34	-30.26		5218.2	36.6	54.9	0.0	0.0
11	-1.061	2.416	761.22		-23.3	-7.7	-0.3		-10.14	-30.74		5217.0	36.6	59.8	0.0	0.0
12	-1.061	2.259	759.80		-23.1	-7.8	-0.3		-10.35	-30.54		5216.4	36.0	52.5	0.0	0.0
13	-1.061	2.259	760.80		-23.6	-7.8	-0.3		-10.34	-31.06		5216.4	35.4	50.7	0.0	0.0
14	-0.936	2.133	758.75		-23.7	-8.0	-0.4		-10.64	-31.31		5215.8	35.4	54.3	0.0	0.0
15	-0.779	2.070	760.65		-23.5	-7.9	-0.3		-10.43	-30.95		5215.8	36.0	51.9	0.0	0.0
16	-1.155	2.102	758.47		-23.8	-8.0	-0.3		-10.65	-31.53		5215.2	34.8	48.8	0.0	0.0
17	-0.904	2.227	760.65		-23.5	-7.9	-0.2		-10.40	-30.96		5215.8	35.4	50.1	0.0	0.0
18	-1.123	2.102	759.25		-23.9	-7.9	-0.3		-10.49	-31.63		5215.2	36.0	50.1	0.0	0.0
19	-0.967	1.819	761.22		-23.6	-8.2	-0.4		-10.78	-31.13		5215.2	36.0	56.8	0.0	0.0
20	-0.967	1.819	760.45		-24.0	-8.1	-0.3		-10.71	-31.69		5215.2	36.0	51.9	0.0	0.0
21	-0.779	1.599	760.37		-23.6	-8.3	-0.3		-10.88	-31.05		5215.8	35.4	53.1	0.0	0.0
22	-0.873	1.662	761.08		-23.5	-8.0	-0.3		-10.52	-30.97		5215.8	35.4	58.0	0.0	0.0
23	-0.905	1.599	759.31		-23.4	-8.0	-0.4		-10.63	-30.91		5215.2	36.6	54.3	0.0	0.0
24	-0.748	1.662	761.15		-23.5	-7.8	-0.4		-10.34	-30.99		5215.8	36.0	53.7	0.0	0.0
25	-0.622	1.536	759.03		-23.8	-8.0	-0.3		-10.56	-31.48		5215.8	35.4	69.0	0.0	0.0
26	-0.339	1.536	760.30		-23.5	-7.8	-0.2		-10.33	-30.97		5215.8	35.4	62.3	0.0	0.0
27	-0.401	1.474	758.75		-23.8	-7.9	-0.2		-10.49	-31.44		5215.8	35.4	61.0	0.0	0.0
28	-0.308	1.222	760.16		-23.3	-8.0	-0.2		-10.49	-30.71		5216.4	36.0	57.4	0.0	0.0
29	-0.841	1.191	759.32		-23.9	-7.9	-0.3		-10.43	-31.51		5216.4	35.4	56.8	0.0	0.0
30	-0.780	0.908	760.37		-23.6	-8.0	-0.4		-10.56	-31.07		5217.0	36.0	57.4	0.0	0.0
31	-0.936	0.908	760.38		-24.1	-7.9	-0.4		-10.44	-31.73		5215.8	36.0	54.3	0.0	0.0
32	-0.717	0.940	759.39		-23.8	-8.1	-0.4		-10.73	-31.42		5216.4	35.4	54.3	0.0	0.0
33	-0.717	1.065	760.31		-24.1	-7.9	-0.4		-10.48	-31.72		5216.4	36.0	48.8	0.0	0.0
34	-0.905	0.971	758.97		-24.1	-8.2	-0.4		-10.78	-31.74		5216.4	35.4	50.1	0.0	0.0
35	-0.873	1.097	760.52		-23.7	-8.0	-0.4		-10.56	-31.23		5215.8	36.0	53.1	0.0	0.0
36	-1.062	1.285	759.60		-24.0	-8.0	-0.5		-10.63	-31.65		5215.8	35.4	52.5	0.0	0.0
37	-0.623	1.191	760.59		-23.6	-8.1	-0.5		-10.67	-31.10		5215.8	36.0	52.5	0.0	0.0
38	-0.498	0.877	759.25		-24.0	-8.2	-0.4		-10.76	-31.63		5215.8	36.6	70.2	0.0	0.0
39	-0.184	0.280	760.66		-23.4	-8.1	-0.3		-10.69	-30.83		5215.2	36.0	66.5	0.0	0.0
40	-0.590	0.311	760.59		-23.7	-8.0	-0.2		-10.54	-31.17		5215.2	36.0	58.6	0.0	0.0
41	-0.466	0.280	760.17		-23.6	-8.1	-0.3		-10.70	-31.08		5215.2	36.0	58.0	0.0	0.0
42	-0.528	0.405	760.24		-24.1	-8.2	-0.3		-10.75	-31.77		5215.2	35.4	55.5	0.0	0.0
43	-0.685	0.217	758.55		-24.1	-8.3	-0.4		-10.94	-31.73		5215.8	35.4	53.7	0.0	0.0
44	-0.591	0.280	760.03		-24.2	-8.2	-0.3		-10.84	-31.85		5215.8	36.0	54.9	0.0	0.0
45	-0.779	0.343	758.76		-24.3	-8.3	-0.3		-11.02	-32.01		5215.8	36.6	58.0	0.0	0.0
46	-0.591	0.311	760.59		-24.0	-8.2	-0.2		-10.83	-31.62		5216.4	36.0	48.8	0.0	0.0
47	-0.841	0.405	759.47		-24.3	-8.3	-0.3		-10.92	-32.03		5216.4	35.4	50.7	0.0	0.0
48	-0.591	0.437	760.31		-24.0	-8.3	-0.3		-10.99	-31.59		5216.4	36.0	53.7	0.0	0.0
49	-0.747	0.343	759.89		-24.4	-8.4	-0.3		-11.07	-32.17		5216.4	36.0	53.7	0.0	0.0
50	-0.466	-0.066	760.59		-23.9	-8.6	-0.4		-11.28	-31.46		5216.4	35.4	55.5	0.0	0.0
51	-0.528	0.028	761.02		-24.2	-8.4	-0.3		-11.08	-31.80		5216.4	35.4	59.2	0.0	0.0
52	-0.341	-0.066	759.53		-23.8	-8.5	-0.4		-11.14	-31.37		5216.4	36.0	59.2	0.0	0.0
53	-0.278	0.123	760.38		-24.0	-8.3	-0.4		-10.96	-31.60		5215.8	36.0	57.4	0.0	0.0
