

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	-0.229	1.885	280.82		7.9	7.1	0.1		25.37	27.87		5213.3	34.2	50.1	0.0	0.0
2	0.493	1.539	282.80		8.5	7.3	0.3		25.71	30.05		5212.7	34.8	52.5	0.0	0.0
3	-0.041	1.791	282.02		8.1	7.3	0.2		26.02	28.52		5211.5	34.2	50.1	0.0	0.0
4	-0.418	1.602	282.09		8.3	7.3	-0.0		25.67	29.16		5212.1	34.8	50.7	0.0	0.0
5	-0.167	1.791	283.36		8.3	7.4	0.1		26.02	29.00		5210.9	34.2	45.8	0.0	0.0
6	-0.543	1.916	281.17		8.1	7.2	0.0		25.52	28.73		5210.9	34.8	48.8	0.0	0.0
7	-0.042	1.979	282.51		8.8	7.2	-0.0		25.50	30.99		5211.5	34.8	50.1	0.0	0.0
8	0.052	2.011	282.30		8.2	7.2	0.0		25.48	28.74		5210.9	34.8	47.0	0.0	0.0
9	-0.136	1.319	282.09		8.6	7.2	0.0		25.53	30.29		5210.9	33.6	50.7	0.0	0.0
10	0.053	1.728	283.85		8.7	7.4	0.1		26.13	30.39		5211.5	33.6	45.2	0.0	0.0
11	-0.385	1.633	280.11		8.1	7.1	0.2		25.41	28.67		5211.5	34.2	43.3	0.0	0.0
12	0.053	1.288	281.95		8.5	7.1	0.2		25.13	30.17		5211.5	34.8	48.2	0.0	0.0
13	-0.135	1.916	282.37		8.2	7.2	0.2		25.41	28.68		5212.1	34.2	45.2	0.0	0.0
14	-0.355	1.791	281.32		8.1	6.9	0.1		24.65	28.73		5211.5	33.6	47.6	0.0	0.0
15	0.084	1.696	283.93		8.5	7.0	0.1		24.69	29.63		5212.1	34.2	54.3	0.0	0.0
16	-0.230	1.822	281.67		8.2	7.1	0.0		25.03	29.04		5211.5	33.6	51.3	0.0	0.0
17	0.177	1.602	282.09		8.7	7.1	0.0		25.30	30.67		5212.1	33.6	45.8	0.0	0.0
18	0.618	1.791	282.44		8.3	7.2	0.2		25.71	29.03		5212.1	33.6	45.8	0.0	0.0
19	0.241	1.571	280.82		8.4	7.2	0.1		25.69	29.57		5212.1	34.2	49.4	0.0	0.0
20	0.114	1.696	283.07		8.7	7.4	-0.0		25.99	30.42		5212.1	34.8	53.1	0.0	0.0
21	-0.325	1.885	281.95		8.1	7.3	-0.0		25.69	28.59		5212.1	34.2	51.9	0.0	0.0
22	0.020	1.539	281.52		8.5	7.1	-0.0		25.33	30.19		5211.5	34.2	51.3	0.0	0.0
23	-0.105	2.105	283.01		8.3	7.2	-0.0		25.58	29.21		5212.1	34.2	43.9	0.0	0.0
24	-0.231	2.262	281.10		8.3	7.1	-0.2		25.17	29.32		5212.1	34.8	43.3	0.0	0.0
25	0.270	1.696	283.00		8.8	7.2	-0.1		25.62	30.90		5211.5	34.2	47.0	0.0	0.0
26	-0.199	1.633	283.01		8.7	7.4	0.1		26.18	30.50		5210.9	33.6	46.4	0.0	0.0
27	-0.011	1.602	282.22		9.0	7.2	0.0		25.44	31.75		5210.9	34.2	45.2	0.0	0.0
28	0.146	1.759	282.23		8.4	7.1	0.1		25.28	29.53		5210.9	33.6	62.3	0.0	0.0
29	-0.073	1.853	280.25		8.2	7.1	0.1		25.17	29.18		5210.9	34.2	58.0	0.0	0.0
30	0.208	1.948	282.65		8.7	7.2	0.0		25.34	30.71		5210.9	34.2	50.7	0.0	0.0
31	-0.042	1.979	281.67		8.0	7.1	0.0		25.05	28.33		5212.1	34.2	50.7	0.0	0.0
32	0.051	1.602	281.80		8.7	6.9	-0.1		24.53	30.70		5210.9	34.2	51.3	0.0	0.0
33	-0.011	2.042	283.14		8.7	7.2	-0.0		25.41	30.57		5211.5	34.8	49.4	0.0	0.0
34	-0.136	2.011	280.75		8.3	7.2	-0.0		25.52	29.18		5211.5	34.8	47.6	0.0	0.0
35	0.523	1.728	282.58		8.9	7.3	0.1		25.95	31.22		5211.5	34.8	48.8	0.0	0.0
36	0.021	2.105	282.16		8.4	7.3	0.1		26.02	29.44		5212.7	33.6	37.2	0.0	0.0
37	-0.326	1.916	281.66		8.5	7.2	-0.2		25.63	29.99		5213.3	34.2	40.9	0.0	0.0
38	-0.106	1.948	282.93		8.7	7.4	-0.1		26.07	30.40		5213.3	34.8	46.4	0.0	0.0
39	-0.513	2.231	280.68		8.4	7.2	-0.1		25.53	29.51		5212.1	34.2	46.4	0.0	0.0
40	-0.044	2.199	282.22		9.0	7.2	-0.2		25.62	31.55		5212.1	34.2	47.0	0.0	0.0
41	0.051	2.042	282.09		8.4	7.2	-0.1		25.46	29.65		5212.1	34.2	53.7	0.0	0.0
42	-0.106	1.602	281.94		8.8	7.2	-0.1		25.55	31.10		5212.1	34.8	53.7	0.0	0.0
43	-0.199	1.948	283.07		8.9	7.4	-0.0		26.22	31.21		5212.1	34.2	49.4	0.0	0.0
44	-0.512	1.948	280.54		8.2	7.1	-0.0		25.27	29.14		5212.1	34.2	46.4	0.0	0.0
45	-0.199	1.476	282.01		8.8	7.0	0.1		24.96	30.90		5210.9	34.8	49.4	0.0	0.0
46	-0.355	1.979	282.09		8.2	7.2	0.1		25.41	28.84		5210.3	34.2	47.0	0.0	0.0
47	-0.482	1.979	281.17		8.3	7.0	-0.1		24.91	29.41		5210.3	34.2	50.1	0.0	0.0
48	-0.200	1.979	282.93		8.6	7.2	-0.1		25.36	30.12		5210.3	34.8	51.3	0.0	0.0
49	-0.513	2.074	281.38		8.5	7.2	-0.1		25.64	30.14		5210.9	34.2	42.1	0.0	0.0
50	-0.012	1.916	281.66		8.9	7.1	-0.1		25.32	31.23		5211.5	34.2	46.4	0.0	0.0
51	0.272	2.042	281.95		8.4	7.3	0.1		25.76	29.53		5212.1	34.8	47.6	0.0	0.0
52	-0.104	1.791	280.75		8.5	7.2	-0.0		25.79	29.90		5211.5	34.2	45.2	0.0	0.0
53	-0.419	1.791	282.64		8.8	7.5	-0.1		26.32	31.00		5212.1	34.8	48.8	0.0	0.0
54	-0.984	1.854	281.31		8.3	7.3	-0.2		25.98	29.14		5211.5	34.8	57.4	0.0	0.0
55	-0.419	1.539	281.59		8.7	7.1	-0.1		25.32	30.66		5211.5	34.8	58.6	0.0	0.0
56	-0.575	2.011	282.44		8.3	7.3	-0.1		25.84	29.28		5212.1	34.2	56.8	0.0	0.0
57	-0.733	1.917	281.52		8.4	7.1	-0.3		25.25	29.73		5212.1	33.6	51.9	0.0	0.0
58	-0.106	1.539	283.64		8.9	7.3	-0.1		25.83	31.33		5212.7	34.2	54.3	0.0	0.0
59	-0.575	1.728	282.86		8.8	7.4	-0.0		26.24	30.78		5212.1	34.2	51.3	0.0	0.0
60	-0.419	1.539	282.08		8.8	7.2	-0.1		25.32	30.95		5212.1	33.6	48.2	0.0	0.0
61	-0.293	1.696	282.51		8.5	7.1	0.0		25.12	29.92		5212.7	34.2	51.9	0.0	0.0
62	-0.544	1.634	280.96		8.3	7.1	-0.0		25.06	29.41		5212.7	34.8	43.3	0.0	0.0
63	-0.387	1.571	282.93		8.5	7.1	0.0		25.07	30.03		5212.7	34.8	42.1	0.0	0.0
64	-0.606	1.602	282.38		8.0	7.1	-0.1		24.92	28.16		5212.1	34.2	45.2	0.0	0.0
65	-0.356	1.131	281.52		8.7	7.0	-0.1		24.68	30.79		5210.3	34.2	43.9	0.0	0.0
66	-0.387	1.539	282.93		8.6	7.4	-0.1		25.95	30.17		5210.9	34.2	48.2	0.0	0.0
67	-0.606	1.508	281.88		8.3	7.1	-0.1		25.27	29.26		5210.9	34.2	53.1	0.0	0.0
