

ms	Fx [N]	Fy [N]	Fz [N]		Mx [Nm]	My [Nm]	Mz [Nm]		Cx [mm]	Cy [mm]		VS [mV]	R [mV]	B [mV]	G [mV]	W [mV]

1	0.926	1.634	691.37		-51.7	-3.6	-0.3		-5.20	-74.85		5212.7	37.2	56.2	0.0	0.0
2	0.455	1.508	690.03		-51.8	-3.8	-0.4		-5.54	-75.19		5212.7	37.2	54.9	0.0	0.0
3	0.424	1.163	689.81		-51.7	-3.9	-0.4		-5.60	-75.00		5213.3	36.6	51.9	0.0	0.0
4	0.580	0.911	691.01		-51.4	-3.9	-0.4		-5.56	-74.38		5213.9	36.6	55.5	0.0	0.0
5	0.863	0.911	691.93		-51.5	-3.7	-0.3		-5.24	-74.54		5213.9	36.0	52.5	0.0	0.0
6	0.706	1.508	692.43		-51.9	-3.7	-0.3		-5.37	-75.04		5213.9	36.0	51.3	0.0	0.0
7	0.362	1.634	691.94		-52.1	-3.8	-0.4		-5.41	-75.30		5213.9	36.6	59.8	0.0	0.0
8	0.236	1.351	690.66		-52.0	-3.8	-0.4		-5.53	-75.31		5214.6	36.0	57.4	0.0	0.0
9	0.580	1.257	691.51		-51.7	-3.8	-0.4		-5.43	-74.88		5215.2	36.6	59.2	0.0	0.0
10	0.894	1.351	692.14		-51.7	-3.6	-0.3		-5.18	-74.79		5215.8	36.6	55.5	0.0	0.0
11	0.769	1.759	692.43		-52.1	-3.6	-0.3		-5.12	-75.34		5215.8	36.0	56.2	0.0	0.0
12	0.300	1.885	691.58		-52.3	-3.6	-0.3		-5.18	-75.71		5215.8	36.6	58.0	0.0	0.0
13	0.049	1.697	690.45		-52.2	-3.6	-0.4		-5.27	-75.72		5215.2	36.0	55.5	0.0	0.0
14	0.330	1.571	691.08		-51.9	-3.7	-0.4		-5.30	-75.11		5213.9	36.6	59.2	0.0	0.0
15	0.707	1.665	692.21		-51.6	-3.5	-0.3		-4.96	-74.60		5214.6	36.0	52.5	0.0	0.0
16	0.551	2.074	692.49		-51.8	-3.2	-0.2		-4.64	-74.92		5213.3	35.4	51.3	0.0	0.0
17	0.269	2.388	691.65		-52.0	-3.4	-0.2		-4.88	-75.31		5213.3	36.0	58.6	0.0	0.0
18	0.049	2.199	690.94		-52.0	-3.4	-0.3		-4.93	-75.37		5213.3	36.0	56.8	0.0	0.0
19	0.017	1.885	691.01		-51.7	-3.4	-0.4		-4.87	-74.87		5212.7	37.2	56.8	0.0	0.0
20	0.393	1.822	692.28		-51.4	-3.3	-0.3		-4.70	-74.29		5212.7	37.2	55.5	0.0	0.0
21	0.425	2.136	693.12		-51.6	-3.1	-0.3		-4.48	-74.49		5212.1	36.0	51.3	0.0	0.0
22	0.018	2.419	693.06		-52.0	-3.2	-0.3		-4.66	-75.10		5212.7	36.0	54.3	0.0	0.0
23	-0.264	2.325	691.64		-51.9	-3.2	-0.3		-4.61	-75.19		5213.3	36.6	53.7	0.0	0.0
24	-0.201	2.074	691.22		-51.7	-3.2	-0.3		-4.61	-74.83		5214.6	36.0	53.7	0.0	0.0
25	0.237	1.917	692.06		-51.4	-3.2	-0.3		-4.55	-74.34		5213.9	36.6	60.4	0.0	0.0
26	0.300	1.979	693.12		-51.5	-2.9	-0.2		-4.20	-74.37		5213.9	36.6	60.4	0.0	0.0
27	0.050	2.325	693.27		-51.8	-3.0	-0.2		-4.32	-74.88		5214.6	36.0	58.0	0.0	0.0
28	-0.326	2.262	691.93		-52.0	-3.0	-0.3		-4.40	-75.21		5215.2	35.4	56.8	0.0	0.0
29	-0.484	1.885	691.57		-51.8	-3.0	-0.3		-4.39	-74.92		5215.8	36.0	56.8	0.0	0.0
30	-0.108	1.791	692.70		-51.4	-3.0	-0.4		-4.37	-74.24		5216.4	35.4	56.2	0.0	0.0
31	0.237	2.011	693.61		-51.4	-2.8	-0.3		-4.01	-74.23		5215.8	35.4	55.5	0.0	0.0
32	-0.075	2.262	693.76		-51.8	-2.8	-0.2		-4.09	-74.79		5215.2	35.4	55.5	0.0	0.0
33	-0.420	2.199	692.07		-52.0	-2.9	-0.3		-4.23	-75.25		5215.2	35.4	54.3	0.0	0.0
34	-0.577	1.854	691.50		-51.8	-3.0	-0.3		-4.31	-74.96		5215.2	36.0	54.3	0.0	0.0
35	-0.421	1.571	692.34		-51.5	-3.0	-0.4		-4.29	-74.52		5213.9	35.4	54.9	0.0	0.0
36	-0.076	1.571	693.54		-51.4	-2.7	-0.3		-3.93	-74.19		5213.9	36.0	54.3	0.0	0.0
37	-0.389	1.854	694.18		-51.7	-2.7	-0.3		-3.93	-74.56		5213.3	36.0	54.9	0.0	0.0
38	-0.733	1.948	693.12		-51.9	-2.6	-0.3		-3.82	-74.93		5212.1	36.6	60.4	0.0	0.0
39	-0.859	1.760	692.41		-51.7	-2.7	-0.3		-3.97	-74.71		5212.7	36.6	56.8	0.0	0.0
40	-0.546	1.540	693.26		-51.4	-2.8	-0.3		-4.06	-74.28		5212.7	36.6	53.1	0.0	0.0
41	-0.232	1.540	694.10		-51.3	-2.6	-0.3		-3.72	-73.91		5212.1	36.0	53.1	0.0	0.0
42	-0.294	1.854	694.53		-51.5	-2.5	-0.2		-3.62	-74.21		5213.3	36.0	58.0	0.0	0.0
43	-0.576	2.074	693.83		-51.7	-2.5	-0.2		-3.63	-74.63		5212.7	36.0	56.8	0.0	0.0
44	-0.827	1.917	693.61		-51.6	-2.5	-0.3		-3.70	-74.51		5213.3	36.6	58.0	0.0	0.0
45	-0.702	1.571	693.89		-51.3	-2.6	-0.3		-3.73	-74.07		5214.6	36.0	58.0	0.0	0.0
46	-0.420	1.602	695.37		-50.9	-2.4	-0.3		-3.44	-73.27		5214.6	36.0	53.1	0.0	0.0
47	-0.357	1.979	696.08		-51.1	-2.2	-0.2		-3.19	-73.55		5215.2	36.0	58.6	0.0	0.0
48	-0.607	2.294	695.09		-51.3	-2.2	-0.2		-3.20	-73.95		5215.2	36.6	56.2	0.0	0.0
49	-0.827	2.105	694.03		-51.2	-2.2	-0.2		-3.27	-73.86		5215.2	36.0	51.9	0.0	0.0
50	-0.577	1.791	694.17		-50.9	-2.3	-0.2		-3.36	-73.44		5215.2	36.0	56.8	0.0	0.0
51	-0.232	1.665	695.51		-50.6	-2.2	-0.2		-3.18	-72.82		5215.8	36.0	50.7	0.0	0.0
52	-0.200	1.885	696.14		-50.7	-2.0	-0.1		-2.91	-72.90		5215.2	36.6	52.5	0.0	0.0
53	-0.419	2.231	695.23		-51.1	-2.1	-0.1		-3.05	-73.65		5215.2	36.6	54.9	0.0	0.0
